Date,Volatility
2021-12-31,1.8141416337692833
2021-12-30,1.830437411061027
2021-12-29,2.006016782804251
2021-12-28,1.874858965933371
2021-12-27,1.977803292285825
2021-12-24,2.042282353821141
2021-12-23,2.120277312639296
2021-12-22,2.2531497363849122
2021-12-21,2.5324514454889693
2021-12-20,2.0101065443557973
2021-12-17,1.9750018071949356
2021-12-16,1.9965499964433004
2021-12-15,2.170580757634838
2021-12-14,2.367719609055525
2021-12-13,2.4284194468124367
2021-12-10,2.622303651705293
2021-12-09,2.802499736447641
2021-12-08,3.11815371130522
2021-12-07,3.3448383967519475
2021-12-06,3.6052103685297983
2021-12-03,3.8865829826693137
2021-12-02,4.48175852599184
2021-12-01,4.5539220903532645
2021-11-30,2.994540778796126
2021-11-29,2.715379875776845
2021-11-26,1.3181016833934995
2021-11-25,1.3225364428883641
2021-11-24,1.3875923844327405
2021-11-23,1.3633761390603103
2021-11-22,1.4062032352425244
2021-11-19,1.441700668759367
2021-11-18,1.5070627876784943
2021-11-17,1.555785991366188
2021-11-16,1.660085996799533
2021-11-15,1.6975050824844933
2021-11-12,1.7536482804748033
2021-11-11,1.8475749067484821
2021-11-10,1.9286082154563642
2021-11-09,1.8679257171047856
2021-11-08,1.8248153208650926
2021-11-05,1.6808329870364422
2021-11-03,1.6770592248926333
2021-11-02,1.7516688848311552
2021-11-01,1.6056665143787452
2021-10-29,1.6974119773153722
2021-10-28,1.6798771284405996
2021-10-27,1.6679409404787113
2021-10-26,1.7646044940216985
2021-10-25,1.9009962064864465
2021-10-22,1.898427995734478
2021-10-21,1.990438887210457
2021-10-20,2.1922498278594547
2021-10-19,2.084077464199768
2021-10-18,2.19635213447564
2021-10-15,2.2761127300146407
2021-10-14,2.607083178235012
2021-10-13,2.0211832873825304
2021-10-12,2.1486293677895834
2021-10-11,2.3237274611908085
2021-10-08,2.4604863554496634
2021-10-07,2.533496249896958
2021-10-06,2.6554645131233516
2021-10-05,2.8196179655801075
2021-10-04,2.6203921862700748
2021-10-01,2.236667646236711
2021-09-30,2.3127162550121927
2021-09-29,2.5095365991659984
2021-09-28,2.5764270992617027
2021-09-27,2.2338401888893364
2021-09-24,2.3378628198515634
2021-09-23,2.183068912777725
2021-09-22,2.2402194893022025
2021-09-21,2.307392193339302
2021-09-20,2.0711556974542193
2021-09-17,2.1667473332672778
2021-09-16,2.3614285205144983
2021-09-15,2.2996605373228074
2021-09-14,2.4860387242848576
2021-09-13,2.4777000204698347
2021-09-10,2.3540838601443945
2021-09-09,2.649601389158558
2021-09-08,2.2745648148020887
2021-09-07,2.426247114754677
2021-09-06,2.476968343438346
2021-09-03,2.5843654932776134
2021-09-02,2.8065411323819123
2021-09-01,2.8045369352121643
2021-08-31,2.2361098639541326
2021-08-30,2.3060399221359247
2021-08-27,2.121301520082204
2021-08-26,2.2432316157209695
2021-08-25,2.413198564367529
2021-08-24,2.4446183177608907
2021-08-23,2.4577950476506047
2021-08-20,2.5182641922326536
2021-08-19,2.215945712285089
2021-08-18,2.2817474913544524
2021-08-17,2.2728521629155796
2021-08-16,2.30116450918989
2021-08-13,2.321799524105725
2021-08-12,2.294706590788933
2021-08-11,2.293999359854457
2021-08-10,2.321128571507792
2021-08-06,2.3576186267089905
2021-08-05,2.35589605151132
2021-08-04,2.3910078690797882
2021-08-03,2.4745084438948446
