Date,Volatility
2021-12-30,1.6094545876060438
2021-12-29,1.6462455695386609
2021-12-28,1.7666846901869946
2021-12-27,1.901495062070951
2021-12-24,1.9762472047766546
2021-12-23,2.084921284281
2021-12-22,2.23934165903485
2021-12-21,2.097321491480969
2021-12-20,1.9137298936587763
2021-12-17,1.8131133838241027
2021-12-16,1.685098958123512
2021-12-15,1.7755008929473912
2021-12-14,1.9047070980469614
2021-12-13,2.0670195503138977
2021-12-09,2.2271439869520577
2021-12-08,2.2578656828115133
2021-12-07,2.3458518196936855
2021-12-03,2.6160941910978925
2021-12-02,2.73832976780739
2021-12-01,2.6869424772670185
2021-11-30,2.528161116957346
2021-11-29,1.8711470104179322
2021-11-26,1.106641411321857
2021-11-25,1.1325498160410508
2021-11-24,1.151803179566354
2021-11-23,1.1628800839382856
2021-11-22,1.1572487048431115
2021-11-19,1.1313469369469267
2021-11-18,1.1421657098116866
2021-11-17,1.156933020717958
2021-11-16,1.1644750464729332
2021-11-15,1.191076564546983
2021-11-12,1.2362402105885721
2021-11-11,1.2875734339340739
2021-11-10,1.3384626474259127
2021-11-09,1.403521445740443
2021-11-08,1.4718883273734238
2021-11-05,1.4290340180676535
2021-11-04,1.3579147947324373
2021-11-03,1.380843623993119
2021-11-02,1.3655088820482553
2021-11-01,1.3630791091913708
2021-10-29,1.4185674790077754
2021-10-28,1.431508065265059
2021-10-27,1.4584402260536014
2021-10-26,1.4789179824040355
2021-10-25,1.4865269022238212
2021-10-21,1.5260870318001931
2021-10-20,1.4439030277696725
2021-10-19,1.3793646700130606
2021-10-18,1.4338306919914467
2021-10-15,1.4988936055759663
2021-10-14,1.5273379243799514
2021-10-12,1.5420195976036652
2021-10-11,1.5873084523299377
2021-10-08,1.561000686713537
2021-10-07,1.5287249864407135
2021-10-06,1.5459968449422659
2021-10-05,1.5480761843512096
2021-10-04,1.5912579346644367
2021-10-01,1.6076036295244556
2021-09-30,1.6367087981256767
2021-09-29,1.7353831069908296
2021-09-28,1.779207127987698
2021-09-27,1.7971332187076483
2021-09-23,1.8758782290133047
2021-09-22,1.9183970820932674
2021-09-21,1.692203767495612
2021-09-20,1.4490602657048917
2021-09-17,1.4897403318767668
2021-09-16,1.5499142651572912
2021-09-15,1.561494665796494
2021-09-14,1.5844194434090177
2021-09-13,1.6492951121270083
2021-09-10,1.6494414221166473
2021-09-09,1.6552916924119954
2021-09-08,1.662247278234652
2021-09-07,1.6874774516370408
2021-09-06,1.7961163687195367
2021-09-03,1.8588782865703743
2021-09-02,1.9286005721193484
2021-09-01,2.040798223431977
2021-08-31,1.9778617763761803
2021-08-30,1.8972629589329786
2021-08-27,2.0273816317061857
2021-08-26,2.1384818950834847
2021-08-25,2.214748061658338
2021-08-24,1.9821410611763464
2021-08-23,1.6556699908794936
2021-08-20,1.6763294755440443
2021-08-19,1.7072984378635123
2021-08-18,1.6927370562366388
2021-08-17,1.7277820119017218
2021-08-16,1.849289785640779
2021-08-13,1.9361411606711676
2021-08-11,2.0075880661032435
2021-08-10,2.0326338875747507
2021-08-09,1.9622486862783124
2021-08-06,1.9301315867955455
2021-08-05,1.8170262255533656
2021-08-04,1.8398613373529418
2021-08-03,1.795938007732991
2021-08-02,1.8090003069402727
2021-07-30,1.7571569531153821
2021-07-29,1.8654204800946719
2021-07-27,1.946551141478577
2021-07-23,2.0256333631995598
2021-07-22,2.097820788844206
2021-07-21,2.1199409774388585
2021-07-20,1.972968978523635
2021-07-19,1.935282598413216
2021-07-16,2.118161251027291
2021-07-15,2.299531063973017
2021-07-14,2.3791765821662483
2021-07-13,2.4159665180275014
2021-07-12,2.5668479439606235
2021-07-09,2.316176025021709
2021-07-08,1.7326134732367602
2021-07-07,1.6254902275321452
2021-07-06,1.6254007477800414
2021-07-05,1.581117495664687
2021-07-02,1.4711269498123047
2021-07-01,1.510456944674342
2021-06-30,1.4992755074160553
2021-06-29,1.4711019325812236
2021-06-28,1.5231213462322097
2021-06-25,1.5660152772935665
2021-06-24,1.5863367752727073
2021-06-23,1.6205783739508188
2021-06-22,1.6166535865755767
2021-06-21,1.5785454798889391
2021-06-18,1.6122478103004836
2021-06-17,1.6530342680907115
2021-06-16,1.676339439903444
2021-06-15,1.672297707269168
2021-06-14,1.7032290793468012
2021-06-11,1.7263049096168597
2021-06-10,1.7548766817189483
2021-06-09,1.7825741957148071
2021-06-08,1.9185803670615342
2021-06-07,2.0568082940364754
2021-06-04,2.164874026523427
2021-06-02,2.0930401468883
2021-06-01,1.882099025043586
2021-05-31,1.929328921736559
2021-05-28,1.957527264923649
2021-05-27,1.8575469112190497
2021-05-25,1.819039688528615
2021-05-24,1.9359433957946828
2021-05-21,2.0427279276575883
2021-05-20,2.133338321669999
2021-05-19,2.1844149385057774
2021-05-18,2.2198687851978125
2021-05-17,2.37304909705325
2021-05-14,2.3660005340345074
2021-05-13,2.2497505578034875
2021-05-12,2.4099908941124366
2021-05-11,2.608109512047838
2021-05-10,2.804300525245798
2021-05-07,2.8185701709056965
2021-05-06,2.464988849582703
2021-05-05,2.0190330905353084
2021-04-30,2.0456200027583136
2021-04-29,1.9850090787780936
2021-04-28,1.9721091640451822
2021-04-27,2.101232299798434
2021-04-26,2.1596620880372814
2021-04-23,2.1616875515541643
2021-04-22,2.2783097317038448
2021-04-21,2.4553016166303423
2021-04-20,2.466145147144102
2021-04-19,2.3162701743645875
2021-04-16,2.25222377680662
2021-04-12,2.035884458807957
2021-04-09,2.124353262644361
2021-04-08,2.0541261466413485
2021-04-07,1.6805320523219986
2021-04-05,1.513421296066622
2021-04-02,1.546121624327925
2021-04-01,1.5546476101402824
2021-03-31,1.579641098979657
2021-03-30,1.578389214521532
2021-03-29,1.568243045553305
2021-03-26,1.6035736509689258
2021-03-25,1.6372928975882106
2021-03-24,1.661301866244635
2021-03-23,1.7087841435358662
2021-03-22,1.7595187812132573
2021-03-19,1.8128899801870446
2021-03-18,1.9021407431424042
2021-03-17,2.0097492166995847
2021-03-16,2.133923902452458
2021-03-15,2.2642446324181096
2021-03-12,2.3781733005834313
2021-03-11,2.4415451887169297
2021-03-10,2.3958896471704256
2021-03-09,2.600492074861921
2021-03-08,2.814335224963475
2021-03-05,2.9261701110009817
2021-03-04,2.7120285966252653
2021-03-03,2.1036472876243644
2021-03-02,2.262939435674532
2021-03-01,2.4315006574356395
2021-02-25,2.559176964900447
2021-02-24,2.5205332235214915
2021-02-23,2.235818084635834
2021-02-22,1.9768965636033229
2021-02-19,1.9822873421674239
2021-02-18,2.0446600795257908
2021-02-17,2.0968460770482955
2021-02-16,2.1455424091007798
2021-02-15,2.132758098734514
2021-02-11,2.211602138584272
2021-02-10,2.3262867572188686
