Date,FWDN5,FWHS5,FWBRW5,FWG5,FWE5,FWFI5,FWOFI5,FWI5,FWDN1,FWHS1,FWBRW1,FWG1,FWE1,FWFI1,FWOFI1,FWI1,RWDN5,RWHS5,RWBRW5,RWG5,RWE5,RWFI5,RWOFI5,RWI5,RWDN1,RWHS1,RWBRW1,RWG1,RWE1,RWFI1,RWOFI1,RWI1
12/31/21,2.13811,1.9791,2.3164,1.900246422,1.937631513,1.91466209,1.81167749,1.510980693,3.02397,3.36328,3.13041,2.687554777,2.740429225,2.707943133,2.562290047,2.137008828,1.97994,1.87767,2.31639,1.883592449,1.900870745,1.903668854,1.812047654,1.515534652,2.80027,3.19552,3.1304,2.664000746,2.68843777,2.692395188,2.562813577,2.14344958
12/30/21,2.13805,1.9791,2.31798,1.989770342,1.984395783,1.974168109,1.881077769,1.454412988,3.02388,3.36328,3.13128,2.814170166,2.806568824,2.79210363,2.660444185,2.057004043,1.98037,1.87767,2.31797,1.963019472,1.939197937,1.952545434,1.871446378,1.460106039,2.80087,3.19552,3.13127,2.7763359,2.742644648,2.761522269,2.646822326,2.065055834
12/29/21,2.13809,1.9791,2.31955,2.153600412,2.193573244,2.269826964,2.387135106,2.727239424,3.02393,3.36328,3.13215,3.04587816,3.102412499,3.210259592,3.376170735,3.857186763,1.98102,1.87805,2.31954,2.111363892,2.133884022,2.221327604,2.336044433,2.698979901,2.80179,3.3292,3.13214,2.986142245,3.017992894,3.141666021,3.303912221,3.817218779
12/28/21,2.13655,1.9791,2.3211,1.946328707,1.952968401,1.973135608,1.907631177,1.666186628,3.02176,3.36328,3.13301,2.752729833,2.762120479,2.790643345,2.697999178,2.356519544,1.98022,1.87767,2.32109,1.915164682,1.908671165,1.938310016,1.881755683,1.660565495,2.80066,3.3292,3.133,2.708653957,2.699470052,2.741388846,2.661402973,2.348569468
12/27/21,2.1363,1.9791,2.32265,2.040207843,1.99797061,2.040271199,2.028058376,1.812977754,3.02141,3.36328,3.13386,2.885504887,2.825767961,2.885594493,2.868321664,2.564129036,1.98064,1.87767,2.32264,1.995472873,1.943398178,1.981558363,1.973586422,1.794621033,2.80125,3.3292,3.13386,2.822235365,2.74858513,2.802555808,2.791280939,2.538166775
12/24/21,2.13615,1.9791,2.32418,2.176711414,2.100932054,2.408278486,2.69195472,3.488149619,3.02119,3.36328,3.13471,3.078564492,2.971388297,3.406074221,3.807282932,4.933356572,1.98115,1.87767,2.32417,2.112083555,2.027807484,2.294189357,2.54768318,3.345799341,2.80198,3.3292,3.1347,2.987160078,2.867966823,3.244715789,3.60323694,4.732027858
12/23/21,2.13395,1.9791,2.32569,1.525826114,1.557401998,1.574369733,1.391128342,1.021095983,3.01808,3.36328,3.13555,2.158004991,2.202663366,2.226661158,1.967499361,1.444155535,1.97906,1.87767,2.32568,1.547388494,1.55112698,1.548880294,1.362552493,0.919873526,2.79902,3.3292,3.13554,2.188501077,2.193788488,2.190610958,1.927083993,1.300994682
12/22/21,2.13384,1.9791,2.3272,1.595781026,1.600540475,1.597720016,1.379314629,0.776499332,3.01793,3.36328,3.13638,2.256943557,2.263674937,2.259685909,1.950791002,1.098217823,1.97959,1.87767,2.32719,1.625330727,1.6028828,1.583280195,1.367099601,0.692010595,2.79977,3.3292,3.13638,2.298736264,2.266987733,2.239263394,1.933515054,0.97872379
12/21/21,2.13384,1.9791,2.3287,1.723851763,1.794992801,1.703579787,1.51159412,1.028105492,3.01793,3.36328,3.13741,2.438076446,2.538692572,2.409405402,2.137876411,1.454069217,1.98025,1.87767,2.32868,1.749677824,1.789982226,1.688296737,1.496268482,0.945637341,2.8007,3.3292,3.13737,2.474602736,2.531606021,2.387790294,2.116201068,1.337432937
12/20/21,2.13407,1.9791,2.33018,1.832197771,1.893407765,1.773999082,1.573324661,0.982772245,3.01825,3.36328,3.14339,2.591312272,2.677882735,2.509000755,2.225183093,1.389953541,1.98081,1.87767,2.33017,1.860273643,1.8936546,1.768550345,1.573386068,0.926200751,2.8015,3.3292,3.14336,2.631020513,2.678231838,2.501294503,2.225269942,1.309943398
12/17/21,2.13401,1.9791,2.33165,1.974613699,2.058039733,1.903662295,1.737775529,1.27186941,3.01817,3.36328,3.14932,2.792733837,2.910724869,2.692385912,2.457769094,1.798829179,1.98143,1.87767,2.33164,1.997492553,2.055348532,1.901890021,1.74349362,1.254184891,2.80238,3.3292,3.14929,2.825091837,2.906918652,2.689879351,2.465856299,1.773817626
12/16/21,2.13386,1.9791,2.33311,2.097159513,2.158062935,1.989741815,1.816905458,1.210763013,3.01796,3.36328,3.15521,2.96605272,3.052189592,2.814129819,2.569684062,1.712405235,1.98193,1.87767,2.3331,2.110843146,2.146413776,1.987432819,1.821961633,1.179472514,2.80308,3.3292,3.15518,2.985405743,3.035713964,2.810864163,2.576835107,1.668150485
12/15/21,2.1338,1.9791,2.33455,2.267686137,2.354267928,2.159173122,2.046731195,1.631574358,3.01787,3.36328,3.16534,3.207231779,3.329686058,3.053759752,2.894730988,2.307566751,1.98254,1.87767,2.33454,2.270402459,2.336261484,2.152726463,2.045261663,1.602421415,2.80395,3.3292,3.16528,3.211073524,3.304219201,3.044642118,2.892652601,2.266335187
12/14/21,2.1335,1.9791,2.33599,2.409304481,2.468913561,2.346504144,2.312419201,2.220948635,3.01744,3.36328,3.17572,3.407525306,3.491831564,3.31870559,3.270498605,3.141130038,1.98295,1.87767,2.33598,2.404277383,2.449909107,2.341426516,2.311811241,2.217498642,2.80452,3.3292,3.17566,3.400415385,3.464953202,3.311524204,3.269638755,3.136250647
12/13/21,2.1326,1.9791,2.33741,2.425699578,2.414952968,2.302366106,2.16640669,1.549443697,3.01617,3.36328,3.18602,3.430713204,3.415514068,3.25628032,3.063990325,2.191407789,1.98274,1.87767,2.3374,2.414764311,2.396015524,2.30637206,2.183903565,1.559806458,2.80423,3.3292,3.18596,3.415247248,3.388730479,3.261946018,3.088736488,2.20606404
12/10/21,2.13246,1.9791,2.33904,2.620372191,2.607040317,2.500511417,2.421403409,1.876253563,3.01598,3.36328,3.19929,3.706042395,3.687186871,3.536521015,3.42463705,2.653621219,1.98329,1.87767,2.33902,2.592088255,2.579439644,2.495777951,2.432711823,1.919888477,2.805,3.3292,3.32996,3.666039885,3.648150713,3.529826384,3.440630756,2.715334911
12/9/21,2.13247,1.9791,2.34113,2.839579866,2.834159614,2.716515087,2.738282148,2.389037498,3.01599,3.36328,3.20402,4.016071993,4.008406028,3.842019129,3.872804697,3.378861325,1.98384,1.87767,2.34112,2.785008048,2.78062861,2.682412703,2.716957278,2.424267574,2.80578,3.3292,3.33092,3.938890029,3.932696107,3.793787475,3.842644527,3.428687893
12/8/21,2.13228,1.9791,2.34321,3.074676987,3.072068737,3.081311284,3.349128002,3.853197734,3.01572,3.36328,3.20871,4.348574338,4.34488544,4.357957351,4.736735646,5.449651087,1.98433,1.87767,2.3432,2.98810133,2.984162513,2.994630205,3.261601125,3.823933262,2.80647,3.3292,3.33188,4.226128735,4.220557991,4.235362647,4.612944714,5.408261786
12/7/21,2.12973,1.9551,2.31542,2.91462295,2.846736251,3.078596027,3.478486629,4.53782048,3.01212,3.36328,3.21336,4.122206859,4.026193406,4.354117111,4.919690021,6.417926102,1.98261,1.87331,2.31541,2.822241206,2.761936143,2.957747047,3.333763588,4.414456529,2.80404,3.3292,3.33282,3.991549596,3.906258994,4.183198093,4.715005462,6.243450111
12/6/21,2.12451,1.9551,2.31679,2.206707994,2.259653509,2.259893861,2.407642802,2.947750684,3.00473,3.36328,3.21798,3.120989228,3.19587108,3.196211014,3.405175161,4.169060045,1.97871,1.87331,2.31678,2.175417499,2.224146235,2.211185168,2.329525578,2.847321782,2.79853,3.3292,3.33376,3.076734483,3.145652465,3.12732138,3.29469248,4.027021533
12/3/21,2.12217,1.9551,2.31814,1.852069289,1.922864232,1.750840058,1.56665284,1.039206853,3.00143,3.36328,3.22255,2.619416939,2.719543579,2.476246506,2.215747009,1.469770084,1.97736,1.87331,2.31813,1.8684756,1.92601603,1.753428048,1.583897028,1.007335157,2.79661,3.3292,3.33469,2.642620699,2.724001227,2.47990675,2.240135793,1.424693336
12/2/21,2.12229,1.9551,2.31949,1.984276195,2.058148025,1.860227063,1.694518318,1.221166643,3.0016,3.36328,3.2271,2.80639969,2.910878028,2.630954635,2.396589595,1.727119287,1.97795,1.87331,2.31948,1.993721545,2.051404561,1.865147397,1.710179809,1.169636636,2.79745,3.3292,3.33561,2.819758429,2.901340618,2.637913557,2.418739941,1.654239415
12/1/21,2.12209,1.9551,2.32082,2.110188972,2.162550784,1.967789916,1.807218949,1.300911132,3.00131,3.36328,3.2316,2.984480533,3.058536843,2.783082831,2.555984247,1.839903441,1.97844,1.87767,2.32081,2.115699375,2.158922135,1.981191936,1.833496689,1.273450272,2.79815,3.3292,3.33653,2.992274001,3.053404776,2.802037563,2.593149356,1.801065022
11/30/21,2.12229,1.9551,2.32215,2.2409816,2.271529828,2.076633672,1.898181915,1.188289366,3.00159,3.36328,3.23607,3.169463043,3.212667984,2.937022631,2.684634905,1.680620327,1.97891,1.87767,2.32214,2.243735328,2.267005575,2.099745556,1.947966167,1.230673487,2.79881,3.3292,3.33743,3.173357693,3.206269248,2.96971021,2.755045723,1.740564999
11/29/21,2.12224,1.9551,2.32346,2.429494051,2.489580926,2.270605569,2.131876166,1.460585505,3.00153,3.36328,3.2405,3.436079799,3.521061813,3.211360787,3.015153145,2.065733953,1.97953,1.87767,2.32345,2.416759454,2.469775254,2.28104188,2.16479753,1.496548825,2.79969,3.3292,3.33833,3.418069015,3.493050274,3.226121061,3.061714458,2.116597562
11/26/21,2.12227,1.9551,2.32476,2.637229272,2.738902647,2.503523823,2.439699409,1.982804832,3.00156,3.36328,3.2449,3.729883686,3.873682281,3.540781519,3.450513432,2.804318712,1.98015,1.87767,2.32476,2.608657804,2.709001818,2.500560221,2.453774705,2.025116871,2.80056,3.3292,3.33923,3.689474514,3.831392968,3.53659004,3.470420392,2.864161437
11/25/21,2.12201,1.9551,2.32606,2.822285787,2.909534888,2.743043055,2.776264648,2.658552257,3.00121,3.36328,3.24927,3.991612648,4.115010716,3.87953814,3.926524072,3.760041191,1.98054,1.87767,2.32605,2.774301395,2.863454739,2.721587568,2.761080916,2.681532942,2.80112,3.3292,3.34011,3.923747406,4.049838682,3.849193235,3.905049431,3.792543212
11/24/21,2.12102,1.9551,2.32734,2.902210326,2.925534215,2.79933606,2.839866611,2.546140757,2.9998,3.36328,3.25359,4.104651448,4.13763887,3.95915441,4.016477543,3.601055461,1.98027,1.87767,2.32733,2.83758609,2.868716925,2.745989201,2.792317167,2.552848143,2.80073,3.3292,3.34099,4.013252158,4.057281092,3.88370493,3.949227456,3.610541846
11/23/21,2.12076,1.9551,2.32861,3.124964722,3.134856553,3.109004304,3.368526185,3.832090559,2.99943,3.36328,3.25789,4.419697241,4.433687446,4.397124117,4.764170866,5.419798807,1.98066,1.87767,2.3286,3.032939112,3.052856302,3.021285196,3.251503002,3.749931818,2.80129,3.3292,3.34187,4.289543665,4.317712927,4.273061309,4.598662745,5.303600132
11/22/21,2.11814,1.9551,2.32987,3.01375712,2.957821259,3.157168881,3.57863263,4.715592392,2.99573,3.36328,3.26215,4.262414208,4.183303052,4.465244198,5.061328422,6.669352309,1.97909,1.87767,2.32987,2.926118802,2.882159164,3.090141486,3.453861639,4.612118451,2.79907,3.3292,3.34273,4.138465662,4.076292707,4.370446074,4.884862428,6.52300714
11/19/21,2.11221,1.9551,2.33113,2.228229068,2.333600234,2.208088503,2.272226239,2.315042404,2.98735,3.36328,3.26637,3.151426893,3.300455344,3.122941707,3.213652932,3.274208651,1.97464,1.87767,2.33112,2.202514518,2.300947029,2.179870452,2.244922296,2.314022649,2.79277,3.3292,3.34359,3.115058314,3.254273293,3.08303238,3.175036445,3.272766392
11/18/21,2.11159,1.9551,2.33237,2.282154175,2.333381176,2.370822216,2.587053009,3.252670847,2.98647,3.36328,3.27056,3.227694201,3.300145526,3.353099104,3.65891844,4.600314451,1.97473,1.87767,2.33236,2.247281933,2.295436128,2.335305479,2.537281586,3.225747322,2.7929,3.3292,3.34444,3.178373724,3.24647912,3.302867105,3.588525767,4.562235996
11/17/21,2.10907,1.95482,2.21942,1.894023709,1.97736309,1.945562987,2.01869263,2.37899052,2.9829,3.36328,3.27472,2.678753875,2.796622353,2.75164686,2.85507551,3.364651691,1.9731,1.87331,2.21939,1.877891841,1.957519947,1.934739153,1.999200361,2.360803927,2.7906,3.3292,3.34528,2.655938267,2.768557818,2.736338505,2.827507223,3.338930046
11/16/21,2.10764,1.95482,2.28621,1.666818732,1.740452044,1.629302683,1.494959898,1.096269426,2.98087,3.36328,3.27884,2.357413542,2.461554539,2.304353877,2.114350312,1.550474769,1.97249,1.87331,2.28608,1.66212004,1.734649522,1.630757732,1.509599771,1.088990467,2.78973,3.3292,3.34612,2.350768091,2.453347922,2.30641178,2.135055765,1.540179999
11/15/21,2.1078,1.95482,2.30151,1.75717749,1.818884477,1.713259928,1.587957437,1.195922448,2.9811,3.36328,3.28293,2.485209658,2.572483026,2.423096211,2.245878506,1.69141594,1.97305,1.87331,2.30143,1.752052053,1.811450863,1.718278514,1.608353465,1.201181286,2.79053,3.3292,3.34695,2.477960654,2.561969524,2.430194092,2.274724999,1.698853616
11/12/21,2.10795,1.95482,2.3088,1.853136743,1.892841042,1.788502992,1.662053289,1.154674387,2.98131,3.36328,3.28699,2.62092666,2.677081207,2.529513912,2.350673685,1.63307802,1.97359,1.87331,2.30877,1.84463466,1.883714786,1.792375051,1.683965491,1.161113144,2.79128,3.3292,3.34778,2.608902002,2.66417377,2.53499024,2.38166453,1.642184478
11/11/21,2.10804,1.95482,2.31391,2.004485039,2.124583667,1.987425154,1.957297008,1.893716828,2.98144,3.36328,3.29102,2.834981443,3.004839225,2.810853322,2.76824251,2.678319848,1.97426,1.87331,2.31387,1.987095243,2.102820687,1.992281452,1.969394138,1.907386829,2.79224,3.3292,3.3486,2.810386723,2.974059427,2.817721677,2.785351712,2.697653592
11/10/21,2.10738,1.95482,2.31878,2.002121641,2.07228095,1.948151026,1.84223414,1.32099149,2.98051,3.36328,3.29501,2.831638844,2.930866494,2.755307174,2.6055069,1.868303474,1.9743,1.87331,2.31875,1.981366439,2.051267645,1.948574245,1.861335519,1.347416691,2.79228,3.3292,3.34941,2.802284365,2.901146975,2.755905741,2.632522346,1.905677139
11/9/21,2.1076,1.95482,2.32361,2.171285466,2.332230056,2.149255168,2.132662777,1.942661571,2.98082,3.36328,3.29898,3.07089047,3.298517475,3.039732599,3.016265663,2.747543333,1.97497,1.87331,2.32358,2.138474451,2.2935088,2.138322384,2.131608388,1.967658965,2.79324,3.3292,3.35021,3.024485225,3.243753263,3.024270154,3.014774422,2.782897624
11/8/21,2.1076,1.95482,2.32841,2.265148189,2.391999711,2.258889986,2.299482591,2.256044897,2.98082,3.36328,3.30291,3.20364231,3.383050838,3.194791215,3.252202111,3.19076735,1.97525,1.87331,2.32838,2.218332687,2.342131647,2.230942098,2.273138145,2.26529152,2.79363,3.3292,3.35101,3.137430253,3.312521484,3.155263983,3.214942657,3.203845026
11/5/21,2.10743,1.95482,2.33317,2.331095298,2.410111493,2.349027415,2.474158271,2.68590651,2.98057,3.36328,3.3068,3.296912565,3.408666678,3.322274301,3.499249259,3.798728834,1.97534,1.87331,2.33313,2.268432989,2.346813291,2.304721356,2.416102014,2.670023926,2.79376,3.3292,3.3518,3.208288066,3.319142822,3.259611396,3.417139186,3.776265792
11/4/21,2.1064,1.95482,2.33788,2.29521841,2.313439086,2.385874928,2.610575031,3.210267272,2.97912,3.36328,3.31067,3.246171198,3.271941048,3.374388441,3.692186085,4.540342266,1.97498,1.87331,2.33785,2.221523087,2.244663873,2.330010475,2.515702289,3.125390335,2.79325,3.3292,3.35259,3.141942497,3.174670951,3.295378279,3.558005756,4.420299194
11/3/21,2.10396,1.95482,2.34257,1.959348748,1.98220236,2.091160557,2.249692843,2.778908511,2.97568,3.36328,3.31451,2.771144325,2.803466626,2.957568283,3.181783519,3.930263338,1.97356,1.87767,2.34253,1.918760379,1.942125944,2.071387117,2.205472051,2.756018437,2.79124,3.3292,3.35337,2.713739421,2.746785785,2.929602329,3.11924121,3.897889469
11/2/21,2.10209,1.95205,2.34721,1.604866909,1.655413673,1.689488234,1.634171285,1.468916891,2.97303,3.36328,3.31831,2.269793896,2.341283149,2.38947545,2.311239634,2.077517191,1.97249,1.87331,2.34718,1.580094461,1.629787879,1.673006192,1.630681095,1.476417371,2.78973,3.3292,3.35414,2.23475775,2.305040099,2.366164585,2.306303391,2.088125263
11/1/21,2.10191,1.95205,2.35182,1.64764122,1.657183495,1.71161217,1.663800066,1.407205341,2.97278,3.36328,3.32209,2.33029042,2.343786242,2.420765756,2.353144184,1.990237369,1.97293,1.87331,2.35179,1.618469644,1.629846971,1.680177852,1.64481155,1.406561915,2.79035,3.3292,3.35491,2.289032504,2.305123675,2.3763076,2.326288363,1.989327359
10/29/21,2.10195,1.95205,2.35339,1.770910039,1.814862457,1.908563072,2.023989346,2.392689979,2.97283,3.36328,3.32584,2.504631863,2.566794606,2.699317175,2.862566756,3.384027097,1.97359,1.87331,2.35337,1.733948889,1.776363463,1.873543492,1.973458015,2.370103612,2.79129,3.3292,3.35567,2.452357003,2.512344745,2.649788315,2.791099331,3.352082768
10/28/21,2.10093,1.95205,2.35747,1.561558741,1.590605967,1.737071006,1.821199693,2.210132216,2.97138,3.36328,3.32955,2.208542327,2.249624374,2.456772673,2.575757481,3.12583217,1.97317,1.87331,2.35744,1.53261588,1.562020269,1.708145007,1.778440081,2.183572952,2.79069,3.3292,3.35642,2.167607886,2.209195075,2.41586208,2.515281746,3.088268896
10/27/21,2.10006,1.95205,2.36152,1.275631798,1.325426762,1.400135941,1.305402557,1.082415038,2.97015,3.36328,3.33324,1.804150395,1.874576363,1.980238981,1.846255748,1.530880244,1.97275,1.87331,2.36149,1.261437745,1.31063115,1.37234556,1.293758049,1.063296581,2.7901,3.3292,3.35717,1.784075476,1.853650646,1.940934515,1.829786698,1.503840646
10/26/21,2.10007,1.95205,2.36553,1.330655906,1.373983496,1.493986894,1.473099388,1.611973466,2.97017,3.36328,3.33689,1.881972042,1.943251079,2.112974174,2.083432576,2.279844836,1.97336,1.87331,2.3655,1.312834483,1.352916779,1.4670478,1.448825423,1.587772161,2.79096,3.3292,3.35792,1.856766862,1.913456018,2.0748737,2.049101444,2.245616467
10/25/21,2.09947,1.95205,2.36951,1.193276243,1.221793598,1.341048043,1.222912261,1.033832189,2.96932,3.36328,3.34052,1.687673363,1.728006002,1.896669839,1.729588148,1.462168594,1.97349,1.87331,2.36948,1.181841334,1.205844874,1.317194138,1.217052606,1.004888112,2.79115,3.3292,3.35865,1.671500752,1.705449417,1.862932806,1.721300726,1.421232433
10/22/21,2.10043,1.95205,2.37346,1.187219388,1.187423608,1.315429387,1.150666893,0.712385249,2.97067,3.36328,3.34412,1.679107037,1.679395869,1.860436885,1.627410146,1.007540052,1.97401,1.87331,2.37343,1.178840735,1.175068303,1.295269062,1.156933003,0.662054627,2.79187,3.3292,3.35938,1.667256948,1.661921525,1.831923753,1.636272424,0.936356493
10/21/21,2.10059,1.95205,2.39,1.254469426,1.293840129,1.375662717,1.219907992,0.818244096,2.97091,3.36328,3.34769,1.774220049,1.829902785,1.945626033,1.725339153,1.15725824,1.97468,1.87331,2.38997,1.247754207,1.287057124,1.359644939,1.231961411,0.798277656,2.79283,3.3292,3.36011,1.764722586,1.820309452,1.922971784,1.742386534,1.129019322
10/20/21,2.10073,1.95205,2.39386,1.322754916,1.377726899,1.443717787,1.306435312,0.98802392,2.9711,3.36328,3.35123,1.87079752,1.948545445,2.041877618,1.847716393,1.397381085,1.97534,1.87331,2.39384,1.314303218,1.364642456,1.429070535,1.31788758,0.980082292,2.79376,3.3292,3.36083,1.858844122,1.930039867,2.021161729,1.863913555,1.38614909
10/19/21,2.10064,1.95205,2.3977,1.374974665,1.417090036,1.482552371,1.340645574,0.941115949,2.97097,3.36328,3.35474,1.944652908,2.004217482,2.09680211,1.896100619,1.331038247,1.97593,1.87331,2.39767,1.363123422,1.397789812,1.462319216,1.347186999,0.920046946,2.7946,3.3292,3.36154,1.927891469,1.976920806,2.068185973,1.905352282,1.301239953
10/18/21,2.10083,1.95205,2.4015,1.466116483,1.548768276,1.555765506,1.4504467,1.140213188,2.97124,3.36328,3.35822,2.07355652,2.190452528,2.200348845,2.051394448,1.612625272,1.97661,1.87331,2.40147,1.451635371,1.531223644,1.528954661,1.44492997,1.122332445,2.79556,3.3292,3.36225,2.053075607,2.165638821,2.162429755,2.04359203,1.587336195
10/15/21,2.10082,1.95205,2.40527,1.567648893,1.697558761,1.712507787,1.740758649,1.982480838,2.97124,3.36328,3.36168,2.217155746,2.400889751,2.422032443,2.461988177,2.803860482,1.97729,1.87331,2.40524,1.549824654,1.680946546,1.69139857,1.713763618,1.960571547,2.79652,3.3292,3.36295,2.191946584,2.377394779,2.392177276,2.423808589,2.772873754
10/14/21,2.10047,1.95205,2.40901,1.393298825,1.524007652,1.520727791,1.430587288,1.361201826,2.97073,3.36328,3.38466,1.970569117,2.155433105,2.150794336,2.023306902,1.925173718,1.97713,1.87331,2.40898,1.382631041,1.513983745,1.506404274,1.434026145,1.348952856,2.7963,3.3292,3.38465,1.955481466,2.141256102,2.130536313,2.028170543,1.907849767
10/13/21,2.10036,1.95205,2.41272,1.357240337,1.465071469,1.458419166,1.289536874,0.859474754,2.97057,3.36328,3.38645,1.919570909,2.072078537,2.062670059,1.823816609,1.215571547,1.97747,1.87331,2.4127,1.347316,1.4559987,1.444286165,1.3103133,0.851355968,2.79677,3.3292,3.38644,1.905534731,2.059246747,2.042681485,1.853201105,1.204088992
10/12/21,2.10045,1.95205,2.4164,1.436183524,1.565078671,1.538413026,1.395620079,1.082342314,2.97071,3.36328,3.38822,2.031221765,2.213520631,2.175806901,1.973852112,1.53077739,1.97812,1.87331,2.41638,1.423413324,1.550154417,1.527256706,1.415638028,1.085480684,2.7977,3.3292,3.38821,2.013160628,2.192412974,2.160028304,2.002163879,1.535216046
10/11/21,2.10038,1.95205,2.42005,1.48791994,1.6037891,1.579430252,1.424543025,0.997141375,2.9706,3.36328,3.38997,2.104393566,2.26826953,2.233818347,2.014758386,1.410276076,1.97867,1.87331,2.42003,1.470744342,1.58340716,1.565884374,1.44640248,1.008306732,2.79847,3.3292,3.38996,2.08010179,2.239442963,2.214660152,2.045674629,1.426067453
10/8/21,2.10035,1.95205,2.42378,1.579224537,1.710968002,1.666488545,1.541319215,1.18745299,2.97056,3.36328,3.39172,2.2335274,2.419854696,2.356946551,2.17991718,1.679437424,1.97931,1.87331,2.42375,1.556362436,1.681710442,1.648898507,1.55491143,1.203707461,2.79938,3.3292,3.39171,2.201193094,2.378475171,2.332068625,2.199140909,1.702426432
10/7/21,2.10075,1.95205,2.42894,1.668393737,1.80274984,1.742430232,1.657932538,1.380767637,2.97114,3.36328,3.39344,2.359641102,2.549663501,2.464352329,2.344845628,1.952846019,1.97992,1.87331,2.42891,1.640023181,1.765969719,1.716754508,1.655079821,1.392094581,2.80023,3.3292,3.39343,2.319516082,2.497644674,2.428038662,2.340810975,1.968865931
10/6/21,2.10069,1.95205,2.43406,1.770014283,1.908306916,1.897523942,1.94729547,2.189119543,2.97105,3.36328,3.39516,2.503364978,2.698954888,2.683704322,2.754097144,3.096113545,1.98052,1.87767,2.43403,1.732647271,1.859629842,1.8737051,1.914877959,2.172322623,2.80108,3.3292,3.39515,2.4505161,2.630109974,2.65001688,2.70824844,3.072357341
10/5/21,2.09992,1.95205,2.43913,1.61162541,1.737924371,1.744092188,1.703370987,1.73520277,2.96996,3.36328,3.39686,2.279352573,2.457979604,2.466702865,2.409110093,2.454130391,1.98022,1.87767,2.4391,1.57440652,1.690844522,1.721686505,1.691677537,1.726649546,2.80067,3.3292,3.39685,2.226713186,2.391393675,2.43501408,2.392571823,2.442033404
10/4/21,2.10017,1.95205,2.44417,1.53733086,1.634812441,1.64794254,1.504887058,1.101601307,2.9703,3.36328,3.39855,2.174276372,2.312146433,2.330716583,2.128390485,1.55801575,1.98032,1.87767,2.44414,1.496935653,1.586875144,1.617107139,1.506304168,1.085332649,2.8008,3.3292,3.39854,2.11714466,2.2443478,2.287105486,2.13039473,1.535006677
10/1/21,2.10082,1.95205,2.44917,1.631373748,1.73778535,1.755354514,1.668806996,1.465846702,2.97123,3.36328,3.40022,2.307283024,2.457782984,2.482631387,2.360225581,2.073174965,1.98095,1.87767,2.44913,1.586572887,1.687883307,1.726549348,1.66271302,1.470384788,2.8017,3.3292,3.40021,2.243920311,2.387205571,2.441891691,2.351606754,2.079593266
9/30/21,2.10055,1.95205,2.45411,1.671054848,1.743904629,1.794134152,1.716965704,1.475233756,2.97085,3.36328,3.40188,2.363404762,2.466437596,2.537478169,2.428337361,2.086451254,1.98137,1.87767,2.45409,1.617062367,1.686620099,1.747787166,1.687805934,1.445367879,2.80229,3.3292,3.40187,2.287042165,2.385418993,2.471928743,2.387096141,2.044211373
9/29/21,2.10036,1.95205,2.4583,1.748375461,1.794673609,1.865647467,1.855612127,1.768300978,2.97058,3.36328,3.40353,2.47276078,2.538241134,2.638620816,2.624427642,2.500941818,1.9819,1.87767,2.4582,1.690715021,1.738244438,1.81237681,1.805634108,1.74505207,2.80303,3.3292,3.40352,2.391210519,2.45843228,2.563279108,2.553742776,2.468060444
