Date,FWDN5,FWHS5,FWBRW5,FWG5,FWE5,FWFI5,FWOFI5,FWI5,FWDN1,FWHS1,FWBRW1,FWG1,FWE1,FWFI1,FWOFI1,FWI1,RWDN5,RWHS5,RWBRW5,RWG5,RWE5,RWFI5,RWOFI5,RWI5,RWDN1,RWHS1,RWBRW1,RWG1,RWE1,RWFI1,RWOFI1,RWI1
12/13/21,1.92981,1.79085,2.33823,2.383659897,2.366831903,2.318265243,2.20186976,1.580569354,2.72936,3.10329,3.18595,3.37125568,3.347455528,3.278766774,3.11414642,2.2354294,2.09685,2.01214,2.33823,2.435457094,2.405673534,2.322673013,2.179589796,1.554109054,2.96561,3.32718,3.18742,3.444513445,3.402389987,3.285000766,3.082635442,2.198006093
12/10/21,1.92975,1.79085,2.34694,2.554651921,2.533095321,2.503490671,2.444026281,1.94400358,2.72929,3.10329,3.32996,3.613092963,3.582605053,3.540734631,3.456633009,2.749441362,2.09719,2.01214,2.34694,2.593420192,2.572543122,2.494950699,2.427672438,1.929705356,2.96609,3.32718,3.32996,3.667923668,3.63839683,3.528656385,3.433503458,2.72921911
12/9/21,1.92967,1.79085,2.3478,2.736076261,2.707222133,2.675857118,2.715820056,2.434959354,2.72917,3.10329,3.33092,3.86968487,3.828875926,3.784515786,3.841036132,3.443809482,2.09749,2.01214,2.3478,2.75875322,2.743848424,2.653288337,2.705688861,2.416249872,2.96653,3.32718,3.33092,3.901757325,3.880677188,3.752596328,3.82670739,3.417348304
12/8/21,1.92978,1.79085,2.34865,2.933805551,2.883140661,2.989426432,3.208175411,3.81302739,2.72933,3.10329,3.33187,4.149337178,4.077680857,4.228002851,4.537383707,5.392837403,2.09777,2.01214,2.34865,2.929457008,2.912737452,2.92455862,3.268273139,3.838387671,2.96691,3.32718,3.33187,4.14318695,4.119540164,4.136259067,4.622381071,5.428704933
12/7/21,1.93209,1.79072,2.33454,2.766349805,2.673584157,2.922288757,3.233833989,4.334718579,2.7326,3.10329,3.33282,3.912501321,3.781301095,4.133048757,4.573673123,6.130675208,2.09685,1.99815,2.33454,2.762165726,2.703043248,2.864497624,3.333126739,4.391183948,2.96562,3.32718,3.33282,3.906583698,3.822965649,4.051313654,4.714104755,6.210535257
12/6/21,1.92898,1.79072,2.33477,2.151137834,2.203161299,2.199698019,2.295236359,2.798343531,2.7282,3.10329,3.33376,3.04239529,3.115973069,3.111074886,3.246196583,3.957750658,2.09498,1.99815,2.33477,2.194807764,2.23638643,2.179516363,2.330193432,2.834435096,2.96298,3.32718,3.33376,3.104158506,3.162964006,3.082531585,3.29563704,4.008795647
12/3/21,1.92792,1.79072,2.335,1.849247481,1.936768173,1.759421204,1.723157553,1.099399806,2.72669,3.10329,3.33469,2.615426003,2.739208188,2.488382985,2.43709461,1.554902126,2.0944,1.99815,2.335,1.94658089,1.986936961,1.791749033,1.568551377,1.011476078,2.96215,3.32718,3.33469,2.7530865,2.810162861,2.53410485,2.218432146,1.430549919
12/2/21,1.93762,1.79072,2.33523,1.973713739,2.053645352,1.887174842,1.848625367,1.249352919,2.74041,3.10329,3.33561,2.791461006,2.904509811,2.669067393,2.614546134,1.766983675,2.09473,1.99815,2.33523,2.058005225,2.096948437,1.89352897,1.683602314,1.129862295,2.96261,3.32718,3.33561,2.910676063,2.965754191,2.678054157,2.381150881,1.597985806
12/1/21,1.93785,1.79072,2.33545,2.096792644,2.157204871,2.020525786,1.974524687,1.367217989,2.74074,3.10329,3.33652,2.965533851,3.050976015,2.857668177,2.792607946,1.933682494,2.09504,1.99815,2.33545,2.171700709,2.199405496,2.008390156,1.809532504,1.237344613,2.96306,3.32718,3.33652,3.071477757,3.110661165,2.840504525,2.559256353,1.750000098
11/30/21,1.93794,1.79072,2.33567,2.224412684,2.259984162,2.154890503,2.097411915,1.389194874,2.74086,3.10329,3.33743,3.146029309,3.196338729,3.04770276,2.966409697,1.96476482,2.09534,1.99815,2.33567,2.290348026,2.302228099,2.129651976,1.929538983,1.218472781,2.96348,3.32718,3.33743,3.239282921,3.256085135,3.01200743,2.728983806,1.723309307
11/29/21,1.93806,1.79072,2.33589,2.388933782,2.438726589,2.340182055,2.296754518,1.659552271,2.74104,3.10329,3.33833,3.378714637,3.449137554,3.30976414,3.248343745,2.347136446,2.09569,1.99815,2.33589,2.442191347,2.479106664,2.298055662,2.141317968,1.458070572,2.96398,3.32718,3.33833,3.454037828,3.506247865,3.250183978,3.028506865,2.062177035
11/26/21,1.93898,1.79085,2.33611,2.571191568,2.65104332,2.554055585,2.53630139,2.148822848,2.74233,3.10329,3.33923,3.636485302,3.749421159,3.612249554,3.587139458,3.039121161,2.09606,2.01214,2.33611,2.611873018,2.694657023,2.504572745,2.445845371,2.01870241,2.9645,3.32718,3.33923,3.694021853,3.811104851,3.54226503,3.459205783,2.855089343
11/25/21,1.9393,1.79085,2.33633,2.725986502,2.780776193,2.766705866,2.785381834,2.746820472,2.74279,3.10329,3.34011,3.855414731,3.932904836,3.913004905,3.939418683,3.884880612,2.09628,2.01214,2.33633,2.751475518,2.822742149,2.70516387,2.76655185,2.688678114,2.9648,3.32718,3.34011,3.891464333,3.99225809,3.825964885,3.912787077,3.802648766
11/24/21,1.93997,1.79586,2.33654,2.780918442,2.776360962,2.778889294,2.80810678,2.658194298,2.74373,3.10329,3.34099,3.933106023,3.926660291,3.930236159,3.971559008,3.759534923,2.09613,2.01214,2.33654,2.795288863,2.815831783,2.725305176,2.790913058,2.521962875,2.9646,3.32718,3.34099,3.953430383,3.982484626,3.854451119,3.947241599,3.566860222
11/23/21,1.9398,1.79586,2.33675,2.95917662,2.926487782,3.011253347,3.15517071,3.721425449,2.7435,3.10329,3.34186,4.185219964,4.138987517,4.258873074,4.462418146,5.263283031,2.09635,2.01214,2.33675,2.955746833,2.963634385,2.957536347,3.27990136,3.726937399,2.96491,3.32718,3.34186,4.180369152,4.191524666,4.182900095,4.638827085,5.271078686
11/22/21,1.93832,1.79586,2.33696,2.859332047,2.76817327,3.059071437,3.311545218,4.505985583,2.7414,3.10329,3.34273,4.04400788,3.915080283,4.326503111,4.683581598,6.372901399,2.09566,2.01214,2.33696,2.855910296,2.807791261,3.003304108,3.518736289,4.632439195,2.96393,3.32718,3.34273,4.039168432,3.971112762,4.247630313,4.976615883,6.551747157
11/19/21,1.93495,1.79586,2.33717,2.188687308,2.260184887,2.19117526,2.24160229,2.344542846,2.73664,3.10329,3.34359,3.095502228,3.196622618,3.099020986,3.170340897,3.315931689,2.09353,2.01214,2.33717,2.223509035,2.304508809,2.195252382,2.290322578,2.350553812,2.96092,3.32718,3.34359,3.144751261,3.259310787,3.104787337,3.239246929,3.324433113
11/18/21,1.93503,1.79586,2.33738,2.23059688,2.250863242,2.330549061,2.489808214,3.197621454,2.73674,3.10329,3.34444,3.154775735,3.183438837,3.296140012,3.521383271,4.522457044,2.09358,2.01214,2.33738,2.256703871,2.293036295,2.327832458,2.610949257,3.297518035,2.96099,3.32718,3.34444,3.191699351,3.243084991,3.292297868,3.69271536,4.663742685
11/17/21,1.93349,1.79085,2.21939,1.881797666,1.951604892,1.942536924,1.994880546,2.352867361,2.73457,3.10329,3.34528,2.66146235,2.760192042,2.747367041,2.821397625,3.327705209,2.09272,1.99815,2.21997,1.922847048,1.992412022,1.952892856,2.050756103,2.427235079,2.95977,3.32718,3.34528,2.719519275,2.817906345,2.762013634,2.900423492,3.432884892
11/16/21,1.93272,1.79085,2.28607,1.677715918,1.75527586,1.652689948,1.551202695,1.125880634,2.73348,3.10329,3.34612,2.372825639,2.482520146,2.337430933,2.193895574,1.592354467,2.09239,1.99815,2.29611,1.732516153,1.796256679,1.679175933,1.513485197,1.112537045,2.95931,3.32718,3.34612,2.450330658,2.5404801,2.374890567,2.140550996,1.573482374
11/15/21,1.93324,1.79085,2.30143,1.762654421,1.823639358,1.741067662,1.646019368,1.23689013,2.73422,3.10329,3.34695,2.492955785,2.579207946,2.46242522,2.327996605,1.749357314,2.09271,1.99815,2.30328,1.812565269,1.863974995,1.761152615,1.610390493,1.219868818,2.95975,3.32718,3.34695,2.56354565,2.636255407,2.490831752,2.277606006,1.725283749
11/12/21,1.93326,1.79085,2.30876,1.849412628,1.886717968,1.814734849,1.728429312,1.212573476,2.73425,3.10329,3.34778,2.615659573,2.668421227,2.566614128,2.44455056,1.714965807,2.093,1.99815,2.30876,1.893932828,1.926863368,1.830558283,1.67861679,1.149541488,2.96018,3.32718,3.34778,2.678625341,2.725199632,2.588993512,2.374099759,1.625818463
11/11/21,1.93535,1.79586,2.3467,1.984993274,2.080504487,2.011776852,1.993309359,1.927764129,2.7372,3.10329,3.34859,2.807413867,2.942497199,2.845294393,2.819175466,2.726473596,2.09339,1.99815,2.3467,2.020763369,2.119633125,2.01566742,1.988997203,1.944237444,2.96072,3.32718,3.34859,2.858004195,2.997837579,2.850796898,2.813076701,2.74977212
11/10/21,1.9349,1.79586,2.34742,1.976091052,2.030112553,1.973845619,1.911123707,1.415706251,2.73656,3.10329,3.34941,2.794823286,2.871226926,2.791647526,2.702938729,2.002260367,2.09341,1.99815,2.34742,2.011114495,2.069376317,1.977645921,1.854125355,1.325352483,2.96075,3.32718,3.34941,2.84435761,2.926758416,2.797022366,2.622324873,1.874471309
11/9/21,1.9375,1.79586,2.34814,2.123364116,2.23991393,2.158304673,2.156087284,2.009837549,2.74024,3.10329,3.35021,3.00311439,3.167953016,3.052531486,3.049395391,2.8425516,2.0938,1.99815,2.34814,2.14892885,2.279356192,2.154619707,2.148719448,1.982686032,2.9613,3.32718,3.35021,3.039271081,3.223736961,3.047319769,3.03897492,2.804150691
11/8/21,1.93796,1.79586,2.34886,2.196337611,2.27499468,2.242722573,2.279623833,2.295350005,2.74089,3.10329,3.35101,3.106322197,3.217568391,3.171925334,3.22411549,3.246357316,2.09395,1.99815,2.34886,2.212259885,2.31286235,2.237554202,2.301621437,2.283969375,2.96151,3.32718,3.35101,3.128841373,3.271125358,3.164615608,3.255227121,3.230261472
11/5/21,1.93764,1.79586,2.34957,2.240335378,2.269580456,2.304675486,2.400626554,2.679248328,2.74043,3.10329,3.3518,3.168549079,3.20991095,3.259546521,3.395251948,3.78931204,2.094,1.99815,2.34957,2.246306261,2.305577111,2.298622304,2.462071185,2.700604085,2.96159,3.32718,3.3518,3.176993812,3.260821706,3.25098539,3.482154261,3.819515894
11/4/21,1.93706,1.79586,2.35027,2.191938618,2.169751528,2.316166559,2.477613654,3.094097317,2.73962,3.10329,3.35259,3.100100617,3.068720992,3.275798564,3.504136272,4.376040882,2.09382,1.99815,2.35027,2.190549697,2.203392296,2.301142579,2.564247744,3.132939284,2.96132,3.32718,3.35259,3.098136239,3.116299772,3.254549863,3.626664519,4.430975816
11/3/21,1.93585,1.79586,2.35097,1.909596963,1.899225829,2.071135659,2.179749026,2.740247168,2.73791,3.10329,3.35337,2.700779427,2.686111334,2.929246687,3.082860644,3.875583863,2.0932,1.99815,2.35097,1.929265639,1.939769999,2.077045215,2.280264783,2.830612196,2.96045,3.32718,3.35337,2.728597211,2.743453727,2.937604685,3.225021998,4.003388847
11/2/21,1.93658,1.79586,2.35166,1.589662277,1.622214048,1.687128777,1.654125646,1.50713508,2.73894,3.10329,3.35414,2.248289695,2.294328286,2.386138425,2.339461468,2.131569904,2.09264,1.98588,2.35166,1.620880932,1.660218043,1.714980934,1.655128782,1.503629852,2.95966,3.32718,3.35414,2.292442834,2.348078061,2.425530262,2.340880222,2.126612394
11/1/21,1.9364,1.79586,2.35235,1.62446478,1.61925935,1.690398228,1.662745127,1.443124325,2.73869,3.10329,3.35491,2.297511538,2.2901494,2.390762473,2.351652164,2.041038273,2.09288,1.98588,2.35235,1.651482476,1.656558562,1.722456914,1.670711158,1.41272753,2.96,3.32718,3.35491,2.335723182,2.342902388,2.436103684,2.362918674,1.998047505
10/29/21,1.93639,1.79586,2.35336,1.731860866,1.744513772,1.868505891,1.956839125,2.367423545,2.73868,3.10329,3.35567,2.449403872,2.467299118,2.642663538,2.767594918,3.348292298,2.09326,1.99815,2.37189,1.751977904,1.782213531,1.891924452,2.042112766,2.435434198,2.96053,3.3292,3.35567,2.477855783,2.520618608,2.675784856,2.888199056,3.444481063
10/28/21,1.93629,1.79586,2.35744,1.540691836,1.552822971,1.706093576,1.768574536,2.177929752,2.73853,3.10329,3.35642,2.179029865,2.196187161,2.412960702,2.501328716,3.08028761,2.09303,1.99815,2.3725,1.565996107,1.588108402,1.733449948,1.842882305,2.254961705,2.96022,3.3292,3.35642,2.214818178,2.246092019,2.451651341,2.606423612,3.189235372
10/27/21,1.93566,1.79586,2.36149,1.285677649,1.331857317,1.384226961,1.314117108,1.086019047,2.73764,3.10329,3.35717,1.818358434,1.883671219,1.957738607,1.858580904,1.535977463,2.09282,1.99815,2.37311,1.322980465,1.364502355,1.42970731,1.311573,1.091469472,2.95991,3.3292,3.35717,1.871116518,1.92984172,2.022062332,1.854982724,1.543686104
10/26/21,1.93634,1.79586,2.3655,1.3337439,1.369477235,1.474054905,1.456380948,1.591524138,2.7386,3.10329,3.35791,1.88633945,1.936877788,2.084783982,2.059787368,2.25092296,2.09316,1.99815,2.37371,1.368500097,1.40043696,1.511756471,1.489482897,1.648692282,2.96039,3.3292,3.35791,1.935495803,1.980664717,2.138106026,2.106604085,2.331776957
10/25/21,1.93601,1.79586,2.36948,1.211506938,1.24135683,1.332246883,1.241063914,1.020352459,2.73814,3.10329,3.35865,1.713457383,1.755674654,1.884222191,1.755260377,1.443103955,2.09324,1.99815,2.37431,1.253587684,1.270079191,1.376273635,1.22538159,1.044902951,2.9605,3.3292,3.35865,1.772972984,1.796297237,1.946490066,1.733080567,1.477826184
10/22/21,1.93695,1.79755,2.37343,1.209277023,1.216233186,1.31226718,1.188677966,0.688470855,2.73946,3.10329,3.35938,1.710303571,1.720141805,1.855964515,1.681169932,0.973717469,2.09352,1.99815,2.3749,1.252241604,1.242336464,1.35609557,1.143141063,0.655535726,2.9609,3.3292,3.35938,1.771069198,1.75706017,1.917951843,1.616766221,0.927136688
10/21/21,1.93801,1.79755,2.42005,1.27435589,1.319798744,1.367733097,1.268961547,0.830948288,2.74096,3.10329,3.36011,1.802345854,1.86661655,1.93441102,1.794716532,1.175226022,2.09391,1.99815,2.42005,1.317028331,1.350767787,1.417815826,1.226462005,0.80986443,2.96145,3.3292,3.36011,1.862698303,1.910416659,2.005243979,1.734608619,1.145406718
10/20/21,1.94164,1.80005,2.42044,1.336644745,1.389209515,1.436980158,1.350888625,1.007029561,2.7461,3.13717,3.36083,1.89044217,1.964785528,2.032348459,1.910587561,1.424261126,2.09428,1.99815,2.42044,1.377470616,1.419282,1.48260158,1.31842972,0.999575136,2.96198,3.3292,3.36083,1.948182978,2.007317617,2.096871707,1.864680313,1.41371819
10/19/21,1.94236,1.80005,2.42083,1.382373019,1.419664247,1.472305481,1.379383023,0.952466556,2.74712,3.13717,3.36154,1.955116541,2.007858237,2.082309738,1.950887733,1.347091627,2.0946,1.99815,2.42083,1.420934368,1.447179968,1.513891819,1.341327479,0.908156606,2.96244,3.3292,3.36154,2.009654593,2.046774245,2.14112609,1.89706505,1.284423218
10/18/21,1.94239,1.80005,2.42121,1.465656251,1.540653223,1.535794676,1.467988136,1.151746719,2.74716,3.13717,3.36225,2.072905605,2.178975254,2.172103719,2.076203635,1.628937365,2.09499,1.99815,2.42121,1.502105078,1.573540865,1.578314963,1.454930236,1.123651743,2.96299,3.3292,3.36225,2.124455877,2.225488875,2.232240972,2.057735598,1.589202104
10/15/21,1.9431,1.80005,2.42159,1.557818848,1.674877122,1.691830383,1.710231325,1.955333272,2.74816,3.13717,3.36295,2.203252926,2.368810676,2.392787996,2.418812801,2.765465162,2.09538,1.99815,2.42159,1.591181682,1.713750883,1.723374441,1.762683681,2.024247938,2.96354,3.3292,3.36295,2.250438618,2.423790578,2.43740136,2.492997169,2.862932489
10/14/21,1.94252,1.80005,2.42197,1.401758417,1.527861147,1.515223059,1.452476565,1.357282349,2.74734,3.13717,3.38465,1.98253368,2.160883177,2.143008888,2.054265324,1.919630328,2.09531,1.99815,2.42197,1.441166922,1.563831998,1.553565705,1.45259684,1.39662652,2.96343,3.3292,3.41419,2.03826988,2.211757438,2.197237623,2.054435431,1.97527554
10/13/21,1.94314,1.80005,2.42235,1.369438218,1.477854456,1.459933819,1.341819662,0.881207472,2.74822,3.13717,3.38643,1.936822605,2.09015776,2.064812261,1.897761154,1.246308544,2.09549,1.99815,2.42235,1.409749055,1.511755992,1.498088951,1.302602704,0.864411364,2.96369,3.3292,3.41489,1.993834991,2.138105349,2.118775793,1.842295862,1.222553488
10/12/21,1.94323,1.80005,2.42272,1.440693691,1.560847334,1.542219811,1.442634047,1.109222887,2.74834,3.13717,3.3882,2.037600581,2.207536171,2.18119091,2.040344863,1.568795097,2.09586,1.99815,2.42272,1.478005477,1.594389441,1.574861641,1.415031977,1.110333651,2.96421,3.3292,3.4156,2.090371351,2.254975412,2.227356872,2.001306728,1.570366072
10/11/21,1.94359,1.80005,2.42309,1.484323913,1.589299404,1.580552121,1.475694087,1.040217526,2.74885,3.13717,3.38996,2.099307636,2.247776476,2.235405027,2.087102309,1.471199498,2.09616,1.99815,2.42309,1.519124785,1.62176818,1.611528692,1.438710792,1.013938862,2.96464,3.3292,3.41629,2.148527173,2.293697686,2.279215782,2.034796128,1.434033081
10/8/21,1.94447,1.80005,2.4242,1.564072128,1.67517861,1.661511754,1.578429595,1.232367959,2.75009,3.13717,3.3917,2.212097058,2.369237077,2.349907781,2.232403097,1.742961522,2.09652,1.99815,2.4242,1.594459267,1.706666653,1.689612008,1.554773746,1.213346058,2.96514,3.3292,3.41698,2.255074169,2.413771216,2.389650507,2.198946179,1.716058485
10/7/21,1.94474,1.80005,2.42928,1.641752733,1.747504531,1.725466855,1.67021419,1.416182517,2.75048,3.13717,3.39343,2.321962221,2.471529007,2.440360701,2.362215802,2.002933959,2.09685,1.99815,2.42928,1.666574255,1.777414874,1.752644347,1.666074795,1.406068036,2.96562,3.3292,3.41767,2.357067773,2.513831776,2.478798347,2.356361377,1.988628856
10/6/21,1.94468,1.80005,2.43432,1.727566949,1.826562453,1.873794522,1.912479173,2.172905479,2.75039,3.13717,3.39514,2.443330904,2.583342134,2.650143351,2.704855792,3.073181685,2.09719,1.99815,2.43432,1.745335015,1.854635099,1.888822492,1.95624059,2.228860311,2.96609,3.3292,3.41835,2.468460619,2.623045813,2.671397695,2.766748398,3.152319673
10/5/21,1.94411,1.80005,2.43932,1.577248157,1.674903692,1.728671357,1.699749286,1.733731811,2.74959,3.13717,3.39685,2.230732168,2.368848254,2.444892889,2.403987852,2.452049986,2.09704,1.99815,2.43932,1.596437155,1.697997248,1.74361052,1.704823152,1.765894887,2.96588,3.3292,3.41902,2.257871533,2.401509912,2.466021632,2.411163918,2.497538839
10/4/21,1.94373,1.80005,2.44428,1.501996873,1.57997043,1.62776354,1.52426101,1.104160699,2.74906,3.13717,3.39853,2.124302841,2.23458233,2.302177037,2.155791435,1.561635548,2.09709,1.99815,2.44428,1.521173362,1.599444461,1.645650233,1.478954496,1.049584645,2.96595,3.3292,3.41969,2.151424515,2.262124824,2.327474529,2.091713567,1.484447594
10/1/21,1.94503,1.81366,2.4492,1.586217694,1.668959938,1.734138449,1.674932355,1.485789039,2.7509,3.13717,3.40021,2.243417955,2.36044189,2.452625101,2.368888793,2.101379792,2.09746,2.01214,2.4492,1.601681176,1.692297351,1.749855488,1.656697469,1.47792482,2.96648,3.3292,3.42035,2.265288253,2.393448439,2.47485401,2.343098846,2.090257277
9/30/21,1.94485,1.81366,2.45408,1.612221823,1.663621496,1.751167063,1.695653556,1.456385562,2.75064,3.13717,3.40187,2.280196091,2.35289163,2.476708995,2.398195183,2.059793893,2.0977,2.01214,2.45408,1.622352099,1.684002858,1.76676419,1.671924969,1.408201692,2.96681,3.3292,3.42101,2.294523533,2.381717379,2.49876831,2.36463539,1.991646527
9/29/21,1.94592,1.82627,2.46656,1.680739174,1.706705302,1.809150626,1.803550056,1.753986866,2.75215,3.13717,3.40351,2.377101488,2.413825879,2.558716255,2.550795262,2.480697096,2.09802,2.01214,2.47209,1.687941842,1.730855225,1.831153916,1.81944206,1.751500163,2.96727,3.3292,3.42166,2.387288358,2.447981576,2.589835929,2.573271627,2.477180106
9/28/21,1.94576,1.82627,2.47521,1.7225123,1.707717656,1.961173965,2.072541818,2.642438744,2.75193,3.13717,3.40515,2.436182017,2.415257671,2.773725765,2.931235444,3.737251543,2.09825,2.01214,2.47615,1.721651374,1.728474653,1.960603858,2.130475792,2.681713458,2.9676,3.3292,3.42231,2.434964393,2.444614687,2.772919452,3.013172569,3.79279852
9/27/21,1.94472,1.82627,2.47873,1.334958964,1.404000193,1.521994878,1.428706986,1.129780303,2.75046,3.13717,3.40677,1.888057939,1.985704266,2.152586401,2.020647554,1.597869843,2.09777,2.01214,2.47873,1.361758263,1.426372061,1.55434005,1.400634494,1.093520109,2.96692,3.3292,3.42295,1.925960698,2.017345225,2.198332796,1.980944093,1.546586358
9/24/21,1.94503,1.82627,2.48092,1.381557557,1.436574066,1.575226133,1.512173339,1.380514479,2.75089,3.13717,3.40838,1.953963218,2.031774117,2.22787238,2.138695611,1.952487972,2.09812,2.01214,2.48092,1.409511197,1.4632163,1.608264433,1.506578835,1.368680218,2.96741,3.3292,3.42359,1.993498584,2.069454736,2.274599078,2.130783198,1.935750551
9/23/21,1.94504,1.82627,2.48308,1.382653352,1.40804387,1.619441038,1.587178715,1.675379924,2.75091,3.13717,3.40997,1.955513021,1.991423316,2.290406364,2.244777146,2.369521798,2.09839,2.01214,2.48308,1.416457742,1.439100617,1.654624149,1.611682366,1.726766864,2.9678,3.3292,3.42422,2.003323216,2.035347465,2.34016651,2.279433127,2.442199329
9/22/21,1.94463,1.82627,2.48523,1.255940965,1.273112424,1.470063468,1.342968639,0.889825695,2.75033,3.13717,3.41155,1.776301274,1.800587196,2.079138817,1.899386175,1.258497462,2.09845,2.01214,2.48523,1.295490119,1.300694876,1.510940695,1.310377872,0.857207607,2.96787,3.3292,3.42485,1.832236397,1.839597585,2.136952258,1.85329243,1.212365077
