Date,Open,High,Low,Close
6/19/18,"1,715.36","1,715.36","1,715.36","1,715.36"
6/18/18,"1,743.43","1,743.43","1,743.43","1,743.43"
6/15/18,"1,761.78","1,761.78","1,761.78","1,761.78"
6/14/18,"1,761.78","1,761.78","1,761.78","1,761.78"
6/13/18,"1,763.57","1,763.57","1,763.57","1,763.57"
6/12/18,"1,764.16","1,764.16","1,764.16","1,764.16"
6/11/18,"1,775.80","1,775.80","1,775.80","1,775.80"
6/8/18,"1,778.32","1,778.32","1,778.32","1,778.32"
6/7/18,"1,785.81","1,785.81","1,785.81","1,785.81"
6/6/18,"1,777.13","1,777.13","1,777.13","1,777.13"
6/5/18,"1,755.14","1,755.14","1,755.14","1,755.14"
6/4/18,"1,755.17","1,755.17","1,755.17","1,755.17"
6/1/18,"1,756.38","1,756.38","1,756.38","1,756.38"
5/31/18,"1,740.62","1,740.62","1,740.62","1,740.62"
5/30/18,"1,719.28","1,719.28","1,719.28","1,719.28"
5/29/18,"1,775.84","1,775.84","1,775.84","1,775.84"
5/28/18,"1,775.84","1,775.84","1,775.84","1,775.84"
5/25/18,"1,797.40","1,797.40","1,797.40","1,797.40"
5/24/18,"1,775.66","1,775.66","1,775.66","1,775.66"
5/23/18,"1,804.25","1,804.25","1,804.25","1,804.25"
5/22/18,"1,845.03","1,845.03","1,845.03","1,845.03"
5/21/18,"1,853.58","1,853.58","1,853.58","1,853.58"
5/18/18,"1,854.50","1,854.50","1,854.50","1,854.50"
5/17/18,"1,854.44","1,854.44","1,854.44","1,854.44"
5/16/18,"1,858.26","1,858.26","1,858.26","1,858.26"
5/15/18,"1,848.20","1,848.20","1,848.20","1,848.20"
5/14/18,"1,850.42","1,850.42","1,850.42","1,850.42"
5/11/18,"1,846.51","1,846.51","1,846.51","1,846.51"
5/10/18,"1,846.51","1,846.51","1,846.51","1,846.51"
5/9/18,"1,846.51","1,846.51","1,846.51","1,846.51"
5/8/18,"1,846.51","1,846.51","1,846.51","1,846.51"
5/7/18,"1,828.20","1,828.20","1,828.20","1,828.20"
5/4/18,"1,841.83","1,841.83","1,841.83","1,841.83"
5/3/18,"1,851.80","1,851.80","1,851.80","1,851.80"
5/2/18,"1,852.03","1,852.03","1,852.03","1,852.03"
5/1/18,"1,870.37","1,870.37","1,870.37","1,870.37"
4/30/18,"1,870.37","1,870.37","1,870.37","1,870.37"
4/27/18,"1,863.47","1,863.47","1,863.47","1,863.47"
4/26/18,"1,852.27","1,852.27","1,852.27","1,852.27"
4/25/18,"1,851.93","1,851.93","1,851.93","1,851.93"
4/24/18,"1,865.34","1,865.34","1,865.34","1,865.34"
4/23/18,"1,880.36","1,880.36","1,880.36","1,880.36"
4/20/18,"1,887.75","1,887.75","1,887.75","1,887.75"
4/19/18,"1,895.18","1,895.18","1,895.18","1,895.18"
4/18/18,"1,879.32","1,879.32","1,879.32","1,879.32"
4/17/18,"1,880.49","1,880.49","1,880.49","1,880.49"
4/16/18,"1,878.76","1,878.76","1,878.76","1,878.76"
4/13/18,"1,868.47","1,868.47","1,868.47","1,868.47"
4/12/18,"1,873.62","1,873.62","1,873.62","1,873.62"
4/11/18,"1,869.89","1,869.89","1,869.89","1,869.89"
4/10/18,"1,860.98","1,860.98","1,860.98","1,860.98"
4/9/18,"1,849.71","1,849.71","1,849.71","1,849.71"
4/6/18,"1,837.01","1,837.01","1,837.01","1,837.01"
4/5/18,"1,836.13","1,836.13","1,836.13","1,836.13"
4/4/18,"1,815.94","1,815.94","1,815.94","1,815.94"
4/3/18,"1,850.78","1,850.78","1,850.78","1,850.78"
4/2/18,"1,858.35","1,858.35","1,858.35","1,858.35"
3/30/18,"1,863.46","1,863.46","1,863.46","1,863.46"
3/29/18,"1,856.35","1,856.35","1,856.35","1,856.35"
3/28/18,"1,857.87","1,857.87","1,857.87","1,857.87"
3/27/18,"1,862.45","1,862.45","1,862.45","1,862.45"
3/26/18,"1,859.91","1,859.91","1,859.91","1,859.91"
3/23/18,"1,865.22","1,865.22","1,865.22","1,865.22"
3/22/18,"1,876.87","1,876.87","1,876.87","1,876.87"
3/21/18,"1,865.80","1,865.80","1,865.80","1,865.80"
3/20/18,"1,856.39","1,856.39","1,856.39","1,856.39"
3/19/18,"1,847.94","1,847.94","1,847.94","1,847.94"
3/16/18,"1,846.39","1,846.39","1,846.39","1,846.39"
3/15/18,"1,845.27","1,845.27","1,845.27","1,845.27"
3/14/18,"1,857.06","1,857.06","1,857.06","1,857.06"
3/13/18,"1,864.03","1,864.03","1,864.03","1,864.03"
3/12/18,"1,861.22","1,861.22","1,861.22","1,861.22"
3/9/18,"1,843.92","1,843.92","1,843.92","1,843.92"
3/8/18,"1,839.62","1,839.62","1,839.62","1,839.62"
3/7/18,"1,837.90","1,837.90","1,837.90","1,837.90"
3/6/18,"1,848.37","1,848.37","1,848.37","1,848.37"
3/5/18,"1,842.62","1,842.62","1,842.62","1,842.62"
3/2/18,"1,856.07","1,856.07","1,856.07","1,856.07"
3/1/18,"1,860.86","1,860.86","1,860.86","1,860.86"
2/28/18,"1,856.20","1,856.20","1,856.20","1,856.20"
2/27/18,"1,871.46","1,871.46","1,871.46","1,871.46"
2/26/18,"1,860.08","1,860.08","1,860.08","1,860.08"
2/23/18,"1,861.50","1,861.50","1,861.50","1,861.50"
2/22/18,"1,855.07","1,855.07","1,855.07","1,855.07"
2/21/18,"1,858.17","1,858.17","1,858.17","1,858.17"
2/20/18,"1,855.99","1,855.99","1,855.99","1,855.99"
2/19/18,"1,857.32","1,857.32","1,857.32","1,857.32"
2/16/18,"1,838.28","1,838.28","1,838.28","1,838.28"
2/15/18,"1,838.28","1,838.28","1,838.28","1,838.28"
2/14/18,"1,834.93","1,834.93","1,834.93","1,834.93"
2/13/18,"1,833.02","1,833.02","1,833.02","1,833.02"
2/12/18,"1,830.17","1,830.17","1,830.17","1,830.17"
2/9/18,"1,819.82","1,819.82","1,819.82","1,819.82"
2/8/18,"1,839.44","1,839.44","1,839.44","1,839.44"
2/7/18,"1,836.68","1,836.68","1,836.68","1,836.68"
2/6/18,"1,812.45","1,812.45","1,812.45","1,812.45"
2/5/18,"1,853.07","1,853.07","1,853.07","1,853.07"
2/2/18,"1,870.48","1,870.48","1,870.48","1,870.48"
2/1/18,"1,868.58","1,868.58","1,868.58","1,868.58"
1/31/18,"1,868.58","1,868.58","1,868.58","1,868.58"
1/30/18,"1,868.58","1,868.58","1,868.58","1,868.58"
1/29/18,"1,870.52","1,870.52","1,870.52","1,870.52"
1/26/18,"1,853.92","1,853.92","1,853.92","1,853.92"
1/25/18,"1,845.86","1,845.86","1,845.86","1,845.86"
1/24/18,"1,837.04","1,837.04","1,837.04","1,837.04"
1/23/18,"1,838.04","1,838.04","1,838.04","1,838.04"
1/22/18,"1,833.15","1,833.15","1,833.15","1,833.15"
1/19/18,"1,828.83","1,828.83","1,828.83","1,828.83"
1/18/18,"1,821.60","1,821.60","1,821.60","1,821.60"
1/17/18,"1,828.63","1,828.63","1,828.63","1,828.63"
1/16/18,"1,826.03","1,826.03","1,826.03","1,826.03"
1/15/18,"1,825.91","1,825.91","1,825.91","1,825.91"
1/12/18,"1,822.67","1,822.67","1,822.67","1,822.67"
1/11/18,"1,816.88","1,816.88","1,816.88","1,816.88"
1/10/18,"1,822.92","1,822.92","1,822.92","1,822.92"
1/9/18,"1,826.95","1,826.95","1,826.95","1,826.95"
1/8/18,"1,832.15","1,832.15","1,832.15","1,832.15"
1/5/18,"1,817.97","1,817.97","1,817.97","1,817.97"
1/4/18,"1,803.45","1,803.45","1,803.45","1,803.45"
1/3/18,"1,792.79","1,792.79","1,792.79","1,792.79"
1/2/18,"1,782.70","1,782.70","1,782.70","1,782.70"
12/29/17,"1,796.81","1,796.81","1,796.81","1,796.81"
12/28/17,"1,779.10","1,779.10","1,779.10","1,779.10"
12/27/17,"1,771.76","1,771.76","1,771.76","1,771.76"
12/26/17,"1,759.99","1,759.99","1,759.99","1,759.99"
12/22/17,"1,760.24","1,760.24","1,760.24","1,760.24"
12/21/17,"1,751.21","1,751.21","1,751.21","1,751.21"
12/20/17,"1,746.63","1,746.63","1,746.63","1,746.63"
12/19/17,"1,736.95","1,736.95","1,736.95","1,736.95"
12/18/17,"1,751.64","1,751.64","1,751.64","1,751.64"
12/15/17,"1,753.07","1,753.07","1,753.07","1,753.07"
12/14/17,"1,759.00","1,759.00","1,759.00","1,759.00"
12/13/17,"1,737.66","1,737.66","1,737.66","1,737.66"
12/12/17,"1,729.57","1,729.57","1,729.57","1,729.57"
12/11/17,"1,719.47","1,719.47","1,719.47","1,719.47"
12/8/17,"1,721.25","1,721.25","1,721.25","1,721.25"
12/7/17,"1,719.05","1,719.05","1,719.05","1,719.05"
12/6/17,"1,718.33","1,718.33","1,718.33","1,718.33"
12/5/17,"1,724.84","1,724.84","1,724.84","1,724.84"
12/4/17,"1,713.13","1,713.13","1,713.13","1,713.13"
12/1/17,"1,717.86","1,717.86","1,717.86","1,717.86"
11/30/17,"1,717.86","1,717.86","1,717.86","1,717.86"
11/29/17,"1,720.38","1,720.38","1,720.38","1,720.38"
11/28/17,"1,714.42","1,714.42","1,714.42","1,714.42"
11/27/17,"1,719.86","1,719.86","1,719.86","1,719.86"
11/24/17,"1,717.23","1,717.23","1,717.23","1,717.23"
11/23/17,"1,721.27","1,721.27","1,721.27","1,721.27"
11/22/17,"1,723.54","1,723.54","1,723.54","1,723.54"
11/21/17,"1,720.68","1,720.68","1,720.68","1,720.68"
11/20/17,"1,718.36","1,718.36","1,718.36","1,718.36"
11/17/17,"1,721.66","1,721.66","1,721.66","1,721.66"
11/16/17,"1,718.11","1,718.11","1,718.11","1,718.11"
11/15/17,"1,722.99","1,722.99","1,722.99","1,722.99"
11/14/17,"1,733.61","1,733.61","1,733.61","1,733.61"
11/13/17,"1,737.49","1,737.49","1,737.49","1,737.49"
11/10/17,"1,742.28","1,742.28","1,742.28","1,742.28"
11/9/17,"1,746.81","1,746.81","1,746.81","1,746.81"
11/8/17,"1,744.20","1,744.20","1,744.20","1,744.20"
11/7/17,"1,750.94","1,750.94","1,750.94","1,750.94"
11/6/17,"1,742.29","1,742.29","1,742.29","1,742.29"
11/3/17,"1,740.93","1,740.93","1,740.93","1,740.93"
11/2/17,"1,741.05","1,741.05","1,741.05","1,741.05"
11/1/17,"1,743.93","1,743.93","1,743.93","1,743.93"
10/31/17,"1,747.92","1,747.92","1,747.92","1,747.92"
10/30/17,"1,748.35","1,748.35","1,748.35","1,748.35"
10/27/17,"1,746.13","1,746.13","1,746.13","1,746.13"
10/26/17,"1,736.80","1,736.80","1,736.80","1,736.80"
10/25/17,"1,739.05","1,739.05","1,739.05","1,739.05"
10/24/17,"1,736.14","1,736.14","1,736.14","1,736.14"
10/23/17,"1,741.47","1,741.47","1,741.47","1,741.47"
10/20/17,"1,740.65","1,740.65","1,740.65","1,740.65"
10/19/17,"1,743.99","1,743.99","1,743.99","1,743.99"
10/18/17,"1,748.99","1,748.99","1,748.99","1,748.99"
10/17/17,"1,748.99","1,748.99","1,748.99","1,748.99"
10/16/17,"1,754.37","1,754.37","1,754.37","1,754.37"
10/13/17,"1,755.32","1,755.32","1,755.32","1,755.32"
10/12/17,"1,754.00","1,754.00","1,754.00","1,754.00"
10/11/17,"1,757.21","1,757.21","1,757.21","1,757.21"
10/10/17,"1,761.13","1,761.13","1,761.13","1,761.13"
10/9/17,"1,764.03","1,764.03","1,764.03","1,764.03"
10/6/17,"1,764.00","1,764.00","1,764.00","1,764.00"
10/5/17,"1,759.09","1,759.09","1,759.09","1,759.09"
10/4/17,"1,761.84","1,761.84","1,761.84","1,761.84"
10/3/17,"1,759.67","1,759.67","1,759.67","1,759.67"
10/2/17,"1,754.78","1,754.78","1,754.78","1,754.78"
9/29/17,"1,755.58","1,755.58","1,755.58","1,755.58"
9/28/17,"1,758.06","1,758.06","1,758.06","1,758.06"
9/27/17,"1,764.24","1,764.24","1,764.24","1,764.24"
9/26/17,"1,765.59","1,765.59","1,765.59","1,765.59"
9/25/17,"1,769.14","1,769.14","1,769.14","1,769.14"
9/22/17,"1,771.04","1,771.04","1,771.04","1,771.04"
9/21/17,"1,771.04","1,771.04","1,771.04","1,771.04"
9/20/17,"1,773.58","1,773.58","1,773.58","1,773.58"
9/19/17,"1,776.66","1,776.66","1,776.66","1,776.66"
9/18/17,"1,783.66","1,783.66","1,783.66","1,783.66"
9/15/17,"1,786.33","1,786.33","1,786.33","1,786.33"
9/14/17,"1,781.37","1,781.37","1,781.37","1,781.37"
9/13/17,"1,786.07","1,786.07","1,786.07","1,786.07"
9/12/17,"1,789.86","1,789.86","1,789.86","1,789.86"
9/11/17,"1,782.74","1,782.74","1,782.74","1,782.74"
9/8/17,"1,779.90","1,779.90","1,779.90","1,779.90"
9/7/17,"1,782.98","1,782.98","1,782.98","1,782.98"
9/6/17,"1,772.48","1,772.48","1,772.48","1,772.48"
9/5/17,"1,769.63","1,769.63","1,769.63","1,769.63"
9/1/17,"1,773.16","1,773.16","1,773.16","1,773.16"
8/31/17,"1,773.16","1,773.16","1,773.16","1,773.16"
8/30/17,"1,773.16","1,773.16","1,773.16","1,773.16"
8/29/17,"1,761.14","1,761.14","1,761.14","1,761.14"
8/28/17,"1,769.49","1,769.49","1,769.49","1,769.49"
8/25/17,"1,769.17","1,769.17","1,769.17","1,769.17"
8/24/17,"1,775.50","1,775.50","1,775.50","1,775.50"
8/23/17,"1,772.94","1,772.94","1,772.94","1,772.94"
8/22/17,"1,774.22","1,774.22","1,774.22","1,774.22"
8/21/17,"1,771.62","1,771.62","1,771.62","1,771.62"
8/18/17,"1,776.22","1,776.22","1,776.22","1,776.22"
8/17/17,"1,776.31","1,776.31","1,776.31","1,776.31"
8/16/17,"1,773.75","1,773.75","1,773.75","1,773.75"
8/15/17,"1,772.39","1,772.39","1,772.39","1,772.39"
8/14/17,"1,771.08","1,771.08","1,771.08","1,771.08"
8/11/17,"1,766.96","1,766.96","1,766.96","1,766.96"
8/10/17,"1,777.77","1,777.77","1,777.77","1,777.77"
8/9/17,"1,777.94","1,777.94","1,777.94","1,777.94"
8/8/17,"1,781.65","1,781.65","1,781.65","1,781.65"
8/7/17,"1,777.91","1,777.91","1,777.91","1,777.91"
8/4/17,"1,774.53","1,774.53","1,774.53","1,774.53"
8/3/17,"1,771.90","1,771.90","1,771.90","1,771.90"
8/2/17,"1,770.61","1,770.61","1,770.61","1,770.61"
8/1/17,"1,765.13","1,765.13","1,765.13","1,765.13"
7/31/17,"1,760.03","1,760.03","1,760.03","1,760.03"
7/28/17,"1,767.08","1,767.08","1,767.08","1,767.08"
7/27/17,"1,770.07","1,770.07","1,770.07","1,770.07"
7/26/17,"1,766.00","1,766.00","1,766.00","1,766.00"
7/25/17,"1,763.34","1,763.34","1,763.34","1,763.34"
7/24/17,"1,761.99","1,761.99","1,761.99","1,761.99"
7/21/17,"1,759.16","1,759.16","1,759.16","1,759.16"
7/20/17,"1,755.63","1,755.63","1,755.63","1,755.63"
7/19/17,"1,757.27","1,757.27","1,757.27","1,757.27"
7/18/17,"1,754.92","1,754.92","1,754.92","1,754.92"
7/17/17,"1,755.19","1,755.19","1,755.19","1,755.19"
7/14/17,"1,755.00","1,755.00","1,755.00","1,755.00"
7/13/17,"1,753.78","1,753.78","1,753.78","1,753.78"
7/12/17,"1,757.24","1,757.24","1,757.24","1,757.24"
7/11/17,"1,755.03","1,755.03","1,755.03","1,755.03"
7/10/17,"1,757.13","1,757.13","1,757.13","1,757.13"
7/7/17,"1,759.93","1,759.93","1,759.93","1,759.93"
7/6/17,"1,770.53","1,770.53","1,770.53","1,770.53"
7/5/17,"1,768.16","1,768.16","1,768.16","1,768.16"
7/4/17,"1,762.08","1,762.08","1,762.08","1,762.08"
7/3/17,"1,768.67","1,768.67","1,768.67","1,768.67"
6/30/17,"1,763.67","1,763.67","1,763.67","1,763.67"
6/29/17,"1,771.36","1,771.36","1,771.36","1,771.36"
6/28/17,"1,771.23","1,771.23","1,771.23","1,771.23"
6/27/17,"1,779.45","1,779.45","1,779.45","1,779.45"
6/26/17,"1,779.45","1,779.45","1,779.45","1,779.45"
6/23/17,"1,779.45","1,779.45","1,779.45","1,779.45"
6/22/17,"1,777.43","1,777.43","1,777.43","1,777.43"
6/21/17,"1,775.57","1,775.57","1,775.57","1,775.57"
6/20/17,"1,780.71","1,780.71","1,780.71","1,780.71"
6/19/17,"1,788.90","1,788.90","1,788.90","1,788.90"
6/16/17,"1,791.31","1,791.31","1,791.31","1,791.31"
6/15/17,"1,790.01","1,790.01","1,790.01","1,790.01"
6/14/17,"1,792.35","1,792.35","1,792.35","1,792.35"
6/13/17,"1,784.44","1,784.44","1,784.44","1,784.44"
6/12/17,"1,788.89","1,788.89","1,788.89","1,788.89"
6/9/17,"1,788.89","1,788.89","1,788.89","1,788.89"
6/8/17,"1,785.57","1,785.57","1,785.57","1,785.57"
6/7/17,"1,785.92","1,785.92","1,785.92","1,785.92"
6/6/17,"1,791.01","1,791.01","1,791.01","1,791.01"
6/5/17,"1,787.95","1,787.95","1,787.95","1,787.95"
6/2/17,"1,776.95","1,776.95","1,776.95","1,776.95"
6/1/17,"1,763.11","1,763.11","1,763.11","1,763.11"
5/31/17,"1,765.87","1,765.87","1,765.87","1,765.87"
5/30/17,"1,765.34","1,765.34","1,765.34","1,765.34"
5/29/17,"1,764.89","1,764.89","1,764.89","1,764.89"
5/26/17,"1,772.30","1,772.30","1,772.30","1,772.30"
5/25/17,"1,773.96","1,773.96","1,773.96","1,773.96"
5/24/17,"1,771.01","1,771.01","1,771.01","1,771.01"
5/23/17,"1,767.17","1,767.17","1,767.17","1,767.17"
5/22/17,"1,774.95","1,774.95","1,774.95","1,774.95"
5/19/17,"1,768.28","1,768.28","1,768.28","1,768.28"
5/18/17,"1,767.17","1,767.17","1,767.17","1,767.17"
5/17/17,"1,775.65","1,775.65","1,775.65","1,775.65"
5/16/17,"1,778.15","1,778.15","1,778.15","1,778.15"
5/15/17,"1,778.65","1,778.65","1,778.65","1,778.65"
5/12/17,"1,775.87","1,775.87","1,775.87","1,775.87"
5/11/17,"1,775.39","1,775.39","1,775.39","1,775.39"
5/10/17,"1,766.56","1,766.56","1,766.56","1,766.56"
5/9/17,"1,766.56","1,766.56","1,766.56","1,766.56"
5/8/17,"1,768.15","1,768.15","1,768.15","1,768.15"
5/5/17,"1,762.74","1,762.74","1,762.74","1,762.74"
5/4/17,"1,758.67","1,758.67","1,758.67","1,758.67"
5/3/17,"1,772.51","1,772.51","1,772.51","1,772.51"
5/2/17,"1,778.47","1,778.47","1,778.47","1,778.47"
5/1/17,"1,768.06","1,768.06","1,768.06","1,768.06"
4/28/17,"1,768.06","1,768.06","1,768.06","1,768.06"
4/27/17,"1,767.92","1,767.92","1,767.92","1,767.92"
4/26/17,"1,768.92","1,768.92","1,768.92","1,768.92"
4/25/17,"1,765.80","1,765.80","1,765.80","1,765.80"
4/24/17,"1,756.05","1,756.05","1,756.05","1,756.05"
4/21/17,"1,756.05","1,756.05","1,756.05","1,756.05"
4/20/17,"1,741.61","1,741.61","1,741.61","1,741.61"
4/19/17,"1,738.95","1,738.95","1,738.95","1,738.95"
4/18/17,"1,740.60","1,740.60","1,740.60","1,740.60"
4/17/17,"1,733.93","1,733.93","1,733.93","1,733.93"
4/14/17,"1,730.99","1,730.99","1,730.99","1,730.99"
4/13/17,"1,738.18","1,738.18","1,738.18","1,738.18"
4/12/17,"1,744.08","1,744.08","1,744.08","1,744.08"
4/11/17,"1,735.84","1,735.84","1,735.84","1,735.84"
4/10/17,"1,739.52","1,739.52","1,739.52","1,739.52"
4/7/17,"1,741.72","1,741.72","1,741.72","1,741.72"
4/6/17,"1,739.56","1,739.56","1,739.56","1,739.56"
4/5/17,"1,744.67","1,744.67","1,744.67","1,744.67"
4/4/17,"1,747.19","1,747.19","1,747.19","1,747.19"
4/3/17,"1,745.49","1,745.49","1,745.49","1,745.49"
3/31/17,"1,740.09","1,740.09","1,740.09","1,740.09"
3/30/17,"1,749.25","1,749.25","1,749.25","1,749.25"
3/29/17,"1,750.41","1,750.41","1,750.41","1,750.41"
3/28/17,"1,754.42","1,754.42","1,754.42","1,754.42"
3/27/17,"1,744.95","1,744.95","1,744.95","1,744.95"
3/24/17,"1,745.75","1,745.75","1,745.75","1,745.75"
3/23/17,"1,747.00","1,747.00","1,747.00","1,747.00"
3/22/17,"1,748.30","1,748.30","1,748.30","1,748.30"
3/21/17,"1,754.67","1,754.67","1,754.67","1,754.67"
3/20/17,"1,749.41","1,749.41","1,749.41","1,749.41"
3/17/17,"1,745.20","1,745.20","1,745.20","1,745.20"
3/16/17,"1,737.14","1,737.14","1,737.14","1,737.14"
3/15/17,"1,717.36","1,717.36","1,717.36","1,717.36"
3/14/17,"1,722.47","1,722.47","1,722.47","1,722.47"
3/13/17,"1,721.92","1,721.92","1,721.92","1,721.92"
3/10/17,"1,717.58","1,717.58","1,717.58","1,717.58"
3/9/17,"1,717.42","1,717.42","1,717.42","1,717.42"
3/8/17,"1,725.54","1,725.54","1,725.54","1,725.54"
3/7/17,"1,728.66","1,728.66","1,728.66","1,728.66"
3/6/17,"1,727.36","1,727.36","1,727.36","1,727.36"
3/3/17,"1,708.38","1,708.38","1,708.38","1,708.38"
3/2/17,"1,715.67","1,715.67","1,715.67","1,715.67"
3/1/17,"1,697.69","1,697.69","1,697.69","1,697.69"
2/28/17,"1,693.77","1,693.77","1,693.77","1,693.77"
2/27/17,"1,693.84","1,693.84","1,693.84","1,693.84"
2/24/17,"1,698.35","1,698.35","1,698.35","1,698.35"
2/23/17,"1,704.48","1,704.48","1,704.48","1,704.48"
2/22/17,"1,708.08","1,708.08","1,708.08","1,708.08"
2/21/17,"1,706.55","1,706.55","1,706.55","1,706.55"
2/20/17,"1,712.58","1,712.58","1,712.58","1,712.58"
2/17/17,"1,707.68","1,707.68","1,707.68","1,707.68"
2/16/17,"1,707.59","1,707.59","1,707.59","1,707.59"
2/15/17,"1,709.79","1,709.79","1,709.79","1,709.79"
2/14/17,"1,708.90","1,708.90","1,708.90","1,708.90"
2/13/17,"1,710.24","1,710.24","1,710.24","1,710.24"
2/10/17,"1,698.94","1,698.94","1,698.94","1,698.94"
2/9/17,"1,688.50","1,688.50","1,688.50","1,688.50"
2/8/17,"1,688.50","1,688.50","1,688.50","1,688.50"
2/7/17,"1,688.84","1,688.84","1,688.84","1,688.84"
2/6/17,"1,691.24","1,691.24","1,691.24","1,691.24"
2/3/17,"1,685.01","1,685.01","1,685.01","1,685.01"
2/2/17,"1,673.48","1,673.48","1,673.48","1,673.48"
2/1/17,"1,671.54","1,671.54","1,671.54","1,671.54"
1/31/17,"1,671.54","1,671.54","1,671.54","1,671.54"
1/30/17,"1,686.36","1,686.36","1,686.36","1,686.36"
1/27/17,"1,686.36","1,686.36","1,686.36","1,686.36"
1/26/17,"1,692.22","1,692.22","1,692.22","1,692.22"
1/25/17,"1,683.93","1,683.93","1,683.93","1,683.93"
1/24/17,"1,680.69","1,680.69","1,680.69","1,680.69"
1/23/17,"1,671.31","1,671.31","1,671.31","1,671.31"
1/20/17,"1,664.89","1,664.89","1,664.89","1,664.89"
1/19/17,"1,666.51","1,666.51","1,666.51","1,666.51"
1/18/17,"1,665.02","1,665.02","1,665.02","1,665.02"
1/17/17,"1,663.03","1,663.03","1,663.03","1,663.03"
1/16/17,"1,658.84","1,658.84","1,658.84","1,658.84"
1/13/17,"1,672.50","1,672.50","1,672.50","1,672.50"
1/12/17,"1,677.76","1,677.76","1,677.76","1,677.76"
1/11/17,"1,675.21","1,675.21","1,675.21","1,675.21"
1/10/17,"1,672.05","1,672.05","1,672.05","1,672.05"
1/9/17,"1,667.90","1,667.90","1,667.90","1,667.90"
1/6/17,"1,675.49","1,675.49","1,675.49","1,675.49"
1/5/17,"1,659.82","1,659.82","1,659.82","1,659.82"
1/4/17,"1,647.47","1,647.47","1,647.47","1,647.47"
1/3/17,"1,635.53","1,635.53","1,635.53","1,635.53"
12/30/16,"1,641.73","1,641.73","1,641.73","1,641.73"
12/29/16,"1,637.93","1,637.93","1,637.93","1,637.93"
12/28/16,"1,630.30","1,630.30","1,630.30","1,630.30"
12/27/16,"1,619.68","1,619.68","1,619.68","1,619.68"
12/23/16,"1,617.15","1,617.15","1,617.15","1,617.15"
12/22/16,"1,623.20","1,623.20","1,623.20","1,623.20"
12/21/16,"1,629.59","1,629.59","1,629.59","1,629.59"
12/20/16,"1,634.52","1,634.52","1,634.52","1,634.52"
12/19/16,"1,634.30","1,634.30","1,634.30","1,634.30"
12/16/16,"1,637.79","1,637.79","1,637.79","1,637.79"
12/15/16,"1,636.99","1,636.99","1,636.99","1,636.99"
12/14/16,"1,643.29","1,643.29","1,643.29","1,643.29"
12/13/16,"1,645.28","1,645.28","1,645.28","1,645.28"
12/12/16,"1,641.42","1,641.42","1,641.42","1,641.42"
12/9/16,"1,641.42","1,641.42","1,641.42","1,641.42"
12/8/16,"1,643.75","1,643.75","1,643.75","1,643.75"
12/7/16,"1,632.47","1,632.47","1,632.47","1,632.47"
12/6/16,"1,629.73","1,629.73","1,629.73","1,629.73"
12/5/16,"1,624.97","1,624.97","1,624.97","1,624.97"
12/2/16,"1,628.96","1,628.96","1,628.96","1,628.96"
12/1/16,"1,626.44","1,626.44","1,626.44","1,626.44"
11/30/16,"1,619.12","1,619.12","1,619.12","1,619.12"
11/29/16,"1,626.93","1,626.93","1,626.93","1,626.93"
11/28/16,"1,628.66","1,628.66","1,628.66","1,628.66"
11/25/16,"1,627.26","1,627.26","1,627.26","1,627.26"
11/24/16,"1,624.21","1,624.21","1,624.21","1,624.21"
11/23/16,"1,630.38","1,630.38","1,630.38","1,630.38"
11/22/16,"1,629.32","1,629.32","1,629.32","1,629.32"
11/21/16,"1,627.28","1,627.28","1,627.28","1,627.28"
11/18/16,"1,623.80","1,623.80","1,623.80","1,623.80"
11/17/16,"1,626.77","1,626.77","1,626.77","1,626.77"
11/16/16,"1,627.63","1,627.63","1,627.63","1,627.63"
11/15/16,"1,630.56","1,630.56","1,630.56","1,630.56"
11/14/16,"1,616.64","1,616.64","1,616.64","1,616.64"
11/11/16,"1,634.19","1,634.19","1,634.19","1,634.19"
11/10/16,"1,652.74","1,652.74","1,652.74","1,652.74"
11/9/16,"1,647.62","1,647.62","1,647.62","1,647.62"
11/8/16,"1,663.82","1,663.82","1,663.82","1,663.82"
11/7/16,"1,650.59","1,650.59","1,650.59","1,650.59"
11/4/16,"1,648.24","1,648.24","1,648.24","1,648.24"
11/3/16,"1,648.08","1,648.08","1,648.08","1,648.08"
11/2/16,"1,659.60","1,659.60","1,659.60","1,659.60"
11/1/16,"1,670.93","1,670.93","1,670.93","1,670.93"
10/31/16,"1,672.46","1,672.46","1,672.46","1,672.46"
10/28/16,"1,670.27","1,670.27","1,670.27","1,670.27"
10/27/16,"1,669.03","1,669.03","1,669.03","1,669.03"
10/26/16,"1,673.92","1,673.92","1,673.92","1,673.92"
10/25/16,"1,677.43","1,677.43","1,677.43","1,677.43"
10/24/16,"1,677.76","1,677.76","1,677.76","1,677.76"
10/21/16,"1,669.98","1,669.98","1,669.98","1,669.98"
10/20/16,"1,667.18","1,667.18","1,667.18","1,667.18"
10/19/16,"1,668.27","1,668.27","1,668.27","1,668.27"
10/18/16,"1,667.57","1,667.57","1,667.57","1,667.57"
10/17/16,"1,653.71","1,653.71","1,653.71","1,653.71"
10/14/16,"1,658.97","1,658.97","1,658.97","1,658.97"
10/13/16,"1,665.02","1,665.02","1,665.02","1,665.02"
10/12/16,"1,667.03","1,667.03","1,667.03","1,667.03"
10/11/16,"1,668.72","1,668.72","1,668.72","1,668.72"
10/10/16,"1,665.32","1,665.32","1,665.32","1,665.32"
