Date,Open,High,Low,Close
8/20/20,"2,537.11","2,545.07","2,506.77","2,527.92"
8/19/20,"2,561.04","2,567.21","2,555.44","2,561.04"
8/18/20,"2,574.82","2,579.36","2,557.94","2,563.09"
8/17/20,"2,580.56","2,596.81","2,565.02","2,571.55"
8/14/20,"2,584.50","2,600.05","2,572.64","2,581.32"
8/13/20,"2,574.80","2,602.33","2,568.10","2,595.97"
8/12/20,"2,530.75","2,563.79","2,521.06","2,563.20"
8/11/20,"2,547.52","2,559.76","2,522.80","2,544.15"
8/7/20,"2,558.30","2,558.96","2,529.35","2,545.51"
8/6/20,"2,551.03","2,559.10","2,559.10","2,559.10"
8/5/20,"2,527.31","2,549.07","2,513.16","2,532.69"
8/4/20,"2,495.13","2,523.78","2,491.39","2,515.70"
8/3/20,"2,522.53","2,523.78","2,478.39","2,484.91"
7/30/20,"2,581.66","2,581.66","2,511.02","2,529.82"
7/29/20,"2,581.48","2,586.16","2,564.46","2,573.45"
7/28/20,"2,587.81","2,603.31","2,580.89","2,582.97"
7/27/20,"2,589.95","2,598.68","2,570.86","2,575.79"
7/24/20,"2,603.64","2,603.83","2,572.93","2,579.51"
7/23/20,"2,596.88","2,622.81","2,592.57","2,612.35"
7/22/20,"2,622.02","2,594.53","2,594.53","2,594.53"
7/21/20,"2,629.33","2,644.51","2,622.97","2,629.45"
7/20/20,"2,618.01","2,616.30","2,616.30","2,616.30"
7/17/20,"2,618.48","2,640.38","2,618.48","2,618.48"
7/16/20,"2,651.93","2,661.95","2,621.02","2,623.67"
7/15/20,"2,643.76","2,658.90","2,641.80","2,648.90"
7/14/20,"2,617.98","2,631.81","2,604.95","2,620.19"
7/13/20,"2,669.98","2,670.93","2,629.68","2,631.08"
7/9/20,"2,678.92","2,679.98","2,652.07","2,652.65"
7/8/20,"2,665.51","2,677.40","2,653.02","2,669.49"
7/7/20,"2,705.10","2,707.67","2,657.94","2,661.42"
7/6/20,"2,662.41","2,696.01","2,653.37","2,689.61"
7/3/20,"2,652.94","2,660.27","2,637.13","2,652.94"
7/2/20,"2,607.49","2,636.69","2,597.61","2,636.69"
7/1/20,"2,604.08","2,619.35","2,597.29","2,610.17"
6/30/20,"2,595.27","2,610.99","2,589.91","2,589.91"
6/29/20,"2,589.74","2,598.06","2,572.23","2,574.10"
6/26/20,"2,603.43","2,619.65","2,600.50","2,604.51"
6/25/20,"2,590.15","2,605.33","2,574.85","2,590.15"
6/24/20,"2,628.62","2,647.49","2,615.72","2,628.62"
6/23/20,"2,634.92","2,641.08","2,583.99","2,634.92"
6/22/20,"2,638.15","2,652.38","2,627.46","2,629.69"
6/19/20,"2,634.83","2,658.93","2,634.83","2,634.83"
6/18/20,"2,665.66","2,678.03","2,645.61","2,665.66"
6/17/20,"2,677.99","2,679.57","2,644.18","2,669.62"
6/16/20,"2,664.60","2,688.99","2,663.75","2,666.85"
6/15/20,"2,652.80","2,661.61","2,606.15","2,613.88"
6/12/20,"2,684.63","2,690.77","2,609.03","2,684.63"
6/11/20,"2,785.19","2,704.21","2,704.21","2,704.21"
6/10/20,"2,805.81","2,800.57","2,800.57","2,800.57"
6/9/20,"2,810.44","2,839.39","2,783.30","2,794.17"
6/8/20,"2,796.97","2,798.98","2,766.35","2,796.97"
6/5/20,"2,714.55","2,755.80","2,702.60","2,751.50"
6/4/20,"2,733.57","2,755.55","2,684.07","2,707.20"
6/3/20,"2,700.39","2,700.39","2,637.41","2,700.39"
6/2/20,"2,611.63","2,611.63","2,562.09","2,611.63"
6/1/20,"2,550.86","2,578.27","2,516.46","2,550.86"
5/29/20,"2,510.75","2,516.78","2,489.94","2,510.75"
5/28/20,"2,515.24","2,531.56","2,509.10","2,515.24"
5/27/20,"2,519.48","2,537.79","2,509.59","2,519.48"
5/26/20,"2,530.30","2,544.46","2,516.89","2,530.30"
5/22/20,"2,533.04","2,534.90","2,490.70","2,499.83"
5/21/20,"2,555.34","2,583.03","2,554.68","2,555.34"
5/20/20,"2,583.37","2,561.94","2,561.94","2,561.94"
5/19/20,"2,581.33","2,596.41","2,579.61","2,581.33"
5/18/20,"2,539.28","2,551.63","2,524.66","2,539.28"
5/15/20,"2,535.99","2,523.55","2,523.55","2,523.55"
5/14/20,"2,546.64","2,551.00","2,521.47","2,522.31"
5/13/20,"2,572.01","2,584.17","2,567.45","2,572.01"
5/12/20,"2,582.55","2,587.81","2,587.81","2,587.81"
5/11/20,"2,611.31","2,611.74","2,590.66","2,611.31"
5/8/20,"2,591.88","2,602.43","2,579.36","2,591.88"
5/6/20,"2,566.69","2,608.01","2,565.94","2,591.60"
5/5/20,"2,572.36","2,595.13","2,572.36","2,572.36"
5/4/20,"2,555.67","2,575.14","2,536.63","2,563.69"
4/30/20,"2,600.01","2,633.92","2,592.61","2,624.23"
4/29/20,"2,574.73","2,579.27","2,554.77","2,574.73"
4/28/20,"2,559.87","2,562.95","2,562.95","2,562.95"
4/27/20,"2,549.40","2,562.35","2,525.60","2,549.40"
4/24/20,"2,530.03","2,533.75","2,501.58","2,518.16"
4/23/20,"2,549.87","2,563.12","2,539.84","2,542.37"
4/22/20,"2,530.97","2,556.05","2,507.83","2,550.04"
4/21/20,"2,591.98","2,601.15","2,551.92","2,551.92"
4/20/20,"2,622.67","2,597.85","2,597.85","2,597.85"
4/17/20,"2,661.28","2,671.58","2,609.14","2,614.60"
4/16/20,"2,581.45","2,612.25","2,612.25","2,612.25"
4/15/20,"2,605.56","2,650.52","2,591.16","2,605.56"
4/14/20,"2,634.57","2,647.50","2,566.09","2,634.57"
4/13/20,"2,561.41","2,572.50","2,544.90","2,567.25"
4/9/20,"2,564.84","2,596.19","2,559.27","2,571.32"
4/8/20,"2,539.44","2,551.65","2,507.13","2,539.44"
4/7/20,"2,506.25","2,571.89","2,571.89","2,571.89"
4/6/20,"2,470.59","2,477.31","2,411.27","2,470.59"
4/3/20,"2,451.47","2,454.79","2,380.84","2,389.29"
4/2/20,"2,402.43","2,453.03","2,453.03","2,453.03"
4/1/20,"2,468.17","2,481.44","2,419.10","2,440.27"
3/31/20,"2,454.17","2,487.65","2,454.17","2,481.23"
3/30/20,"2,416.24","2,480.45","2,409.69","2,416.24"
3/27/20,"2,545.64","2,561.37","2,511.21","2,528.76"
3/26/20,"2,487.56","2,519.32","2,433.43","2,487.56"
3/25/20,"2,429.57","2,510.76","2,390.71","2,505.47"
3/24/20,"2,362.05","2,372.35","2,291.25","2,362.05"
3/23/20,"2,233.48","2,274.38","2,208.42","2,233.48"
3/20/20,"2,314.78","2,433.14","2,312.53","2,410.74"
3/19/20,"2,415.36","2,441.10","2,303.90","2,311.00"
3/18/20,"2,472.53","2,532.39","2,420.86","2,425.62"
3/17/20,"2,469.73","2,517.10","2,454.53","2,454.53"
3/16/20,"2,495.77","2,590.91","2,495.77","2,495.77"
3/13/20,"2,555.51","2,676.84","2,510.88","2,634.00"
3/12/20,"2,678.64","2,752.64","2,666.05","2,678.64"
3/11/20,"2,837.69","2,783.72","2,783.72","2,783.72"
3/10/20,"2,832.54","2,853.69","2,756.88","2,832.54"
3/9/20,"2,891.59","2,891.65","2,772.70","2,782.37"
3/6/20,"2,999.23","3,000.14","2,959.16","2,960.98"
3/5/20,"3,037.07","3,047.79","3,016.33","3,018.27"
3/4/20,"3,015.20","3,031.93","3,003.09","3,025.03"
3/3/20,"3,032.35","3,042.77","3,015.55","3,019.56"
3/2/20,"2,988.35","3,026.23","2,987.41","3,007.72"
2/28/20,"3,043.67","3,056.56","3,008.46","3,011.08"
2/27/20,"3,110.23","3,114.15","3,086.39","3,111.70"
2/26/20,"3,131.64","3,136.44","3,117.52","3,117.52"
2/25/20,"3,145.01","3,171.74","3,142.20","3,158.24"
2/24/20,"3,159.64","3,166.01","3,140.39","3,142.20"
2/21/20,"3,189.19","3,200.73","3,179.37","3,181.03"
2/20/20,"3,217.54","3,221.69","3,190.99","3,198.68"
2/19/20,"3,199.22","3,222.61","3,194.35","3,213.71"
2/18/20,"3,203.38","3,203.62","3,191.15","3,196.63"
2/17/20,"3,220.66","3,223.43","3,210.00","3,213.00"
2/14/20,"3,216.36","3,220.03","3,220.03","3,220.03"
2/13/20,"3,230.28","3,232.90","3,211.87","3,220.09"
2/12/20,"3,223.37","3,223.37","3,175.25","3,223.37"
2/11/20,"3,168.15","3,195.50","3,166.99","3,175.57"
2/10/20,"3,142.47","3,173.32","3,137.81","3,163.15"
2/7/20,"3,214.18","3,219.80","3,170.57","3,181.48"
2/6/20,"3,215.37","3,231.97","3,206.92","3,231.55"
2/5/20,"3,163.67","3,203.04","3,156.86","3,200.13"
2/4/20,"3,135.50","3,166.71","3,132.51","3,156.57"
2/3/20,"3,131.02","3,139.36","3,112.33","3,116.31"
1/31/20,"3,173.39","3,183.46","3,144.33","3,153.73"
1/30/20,"3,183.20","3,191.38","3,152.51","3,170.68"
1/29/20,"3,181.19","3,193.84","3,172.66","3,182.57"
1/28/20,"3,172.73","3,190.08","3,144.10","3,181.25"
1/24/20,"3,235.36","3,242.50","3,230.32","3,240.02"
1/23/20,"3,251.84","3,259.90","3,231.37","3,234.56"
1/22/20,"3,242.60","3,258.96","3,240.17","3,253.93"
1/21/20,"3,271.56","3,275.15","3,232.99","3,247.17"
1/20/20,"3,280.95","3,283.06","3,270.80","3,280.09"
1/17/20,"3,282.85","3,283.89","3,269.99","3,281.03"
1/16/20,"3,256.83","3,280.36","3,255.63","3,278.00"
1/15/20,"3,266.54","3,276.00","3,252.02","3,256.98"
1/14/20,"3,262.08","3,270.54","3,256.18","3,270.54"
1/13/20,"3,259.44","3,267.97","3,248.00","3,251.07"
1/10/20,"3,252.66","3,261.28","3,246.62","3,255.95"
1/9/20,"3,262.72","3,262.72","3,243.10","3,247.48"
1/8/20,"3,211.28","3,245.89","3,193.31","3,245.89"
1/7/20,"3,236.23","3,247.86","3,233.50","3,247.86"
1/6/20,"3,221.56","3,226.11","3,210.68","3,218.86"
1/3/20,"3,260.27","3,268.73","3,227.63","3,238.82"
1/2/20,"3,230.48","3,256.09","3,220.67","3,252.00"
12/31/19,"3,201.31","3,239.24","3,201.31","3,222.83"
12/30/19,"3,228.04","3,232.27","3,214.32","3,222.44"
12/27/19,"3,226.92","3,230.93","3,220.47","3,226.53"
12/26/19,"3,221.83","3,222.99","3,205.99","3,222.99"
12/24/19,"3,218.21","3,224.71","3,207.69","3,221.67"
12/23/19,"3,216.46","3,218.45","3,204.50","3,214.00"
12/20/19,"3,217.03","3,217.03","3,203.50","3,212.39"
12/19/19,"3,205.09","3,211.51","3,194.92","3,207.42"
12/18/19,"3,195.07","3,217.12","3,189.77","3,209.54"
12/17/19,"3,205.91","3,217.83","3,192.82","3,200.80"
12/16/19,"3,213.61","3,219.53","3,206.09","3,206.09"
12/13/19,"3,211.14","3,223.45","3,205.97","3,214.05"
12/12/19,"3,188.99","3,206.19","3,184.18","3,194.67"
12/11/19,"3,160.20","3,187.33","3,159.50","3,172.90"
12/10/19,"3,182.59","3,183.83","3,159.18","3,162.89"
12/9/19,"3,195.97","3,200.12","3,179.82","3,179.82"
12/6/19,"3,179.98","3,194.71","3,171.51","3,194.71"
12/5/19,"3,170.85","3,178.83","3,169.84","3,174.19"
12/4/19,"3,152.80","3,167.10","3,144.07","3,159.79"
12/3/19,"3,174.99","3,186.64","3,160.93","3,173.08"
12/2/19,"3,198.27","3,208.70","3,184.77","3,187.97"
11/29/19,"3,199.25","3,199.25","3,182.05","3,193.92"
11/28/19,"3,209.85","3,215.80","3,198.29","3,200.61"
11/27/19,"3,213.19","3,220.14","3,201.78","3,215.53"
11/26/19,"3,226.39","3,234.74","3,207.85","3,207.85"
11/25/19,"3,241.69","3,244.69","3,218.25","3,220.63"
11/22/19,"3,199.90","3,232.53","3,199.06","3,225.65"
11/21/19,"3,201.05","3,210.09","3,189.61","3,192.21"
11/20/19,"3,231.00","3,236.18","3,219.27","3,229.78"
11/19/19,"3,238.87","3,248.74","3,224.36","3,238.87"
11/18/19,"3,231.89","3,258.66","3,230.74","3,258.66"
11/15/19,"3,238.60","3,243.15","3,228.58","3,238.86"
11/14/19,"3,236.37","3,244.70","3,225.38","3,231.85"
11/13/19,"3,258.85","3,261.38","3,235.20","3,239.22"
11/12/19,"3,251.23","3,267.80","3,247.41","3,267.80"
11/11/19,"3,259.49","3,261.13","3,227.59","3,240.65"
11/8/19,"3,273.61","3,275.86","3,252.26","3,264.30"
11/7/19,"3,261.85","3,285.72","3,258.43","3,285.72"
11/6/19,"3,252.61","3,265.75","3,250.94","3,262.69"
11/5/19,"3,242.91","3,248.63","3,248.63","3,248.63"
11/4/19,"3,237.85","3,250.02","3,227.34","3,236.40"
11/1/19,"3,227.60","3,229.43","3,229.43","3,229.43"
10/31/19,"3,217.60","3,229.88","3,229.88","3,229.88"
10/30/19,"3,203.51","3,207.92","3,207.92","3,207.92"
10/29/19,"3,211.23","3,197.04","3,197.04","3,197.04"
10/25/19,"3,174.88","3,188.42","3,171.92","3,185.53"
10/24/19,"3,156.26","3,168.87","3,168.87","3,168.87"
10/23/19,"3,160.82","3,144.28","3,144.28","3,144.28"
10/22/19,"3,153.49","3,173.70","3,150.29","3,160.67"
10/21/19,"3,113.71","3,139.15","3,139.15","3,139.15"
10/18/19,"3,128.86","3,114.16","3,114.16","3,114.16"
10/17/19,"3,138.13","3,126.14","3,126.14","3,126.14"
10/16/19,"3,131.10","3,134.71","3,134.71","3,134.71"
10/15/19,"3,126.43","3,116.17","3,116.17","3,116.17"
10/14/19,"3,129.55","3,131.94","3,119.60","3,124.45"
10/11/19,"3,104.37","3,113.97","3,113.97","3,113.97"
10/10/19,"3,076.08","3,089.48","3,089.48","3,089.48"
10/9/19,"3,097.96","3,102.75","3,084.20","3,089.90"
10/8/19,"3,107.10","3,110.85","3,110.85","3,110.85"
10/7/19,"3,082.66","3,104.11","3,079.90","3,099.48"
10/4/19,"3,089.27","3,090.55","3,068.83","3,078.36"
10/3/19,"3,076.08","3,093.89","3,071.54","3,087.97"
10/2/19,"3,122.34","3,131.11","3,095.80","3,103.45"
10/1/19,"3,130.11","3,156.63","3,127.46","3,146.03"
9/30/19,"3,100.82","3,119.99","3,119.99","3,119.99"
9/27/19,"3,126.33","3,130.29","3,113.67","3,125.63"
9/26/19,"3,130.50","3,125.81","3,125.81","3,125.81"
9/25/19,"3,140.49","3,125.82","3,125.82","3,125.82"
9/24/19,"3,161.99","3,163.75","3,148.55","3,155.46"
9/23/19,"3,155.77","3,162.26","3,141.41","3,143.24"
9/20/19,"3,167.76","3,159.68","3,159.68","3,159.68"
9/19/19,"3,178.93","3,179.72","3,158.11","3,158.80"
9/18/19,"3,187.34","3,166.84","3,166.84","3,166.84"
9/17/19,"3,206.32","3,183.00","3,183.00","3,183.00"
9/16/19,"3,207.94","3,213.07","3,195.46","3,203.93"
9/13/19,"3,201.66","3,216.63","3,197.67","3,211.49"
9/12/19,"3,214.14","3,216.87","3,191.62","3,194.96"
9/11/19,"3,172.28","3,204.52","3,165.74","3,204.52"
9/10/19,"3,155.68","3,168.07","3,151.27","3,155.71"
9/9/19,"3,147.68","3,157.35","3,141.72","3,146.33"
9/6/19,"3,163.25","3,144.48","3,144.48","3,144.48"
9/5/19,"3,150.45","3,147.06","3,147.06","3,147.06"
9/4/19,"3,085.03","3,130.57","3,130.57","3,130.57"
9/3/19,"3,078.56","3,090.63","3,090.63","3,090.63"
9/2/19,"3,092.25","3,099.82","3,076.20","3,082.96"
8/30/19,"3,100.52","3,106.52","3,106.52","3,106.52"
8/29/19,"3,058.71","3,081.83","3,081.83","3,081.83"
8/28/19,"3,066.31","3,056.47","3,056.47","3,056.47"
8/27/19,"3,064.78","3,067.52","3,067.52","3,067.52"
8/26/19,"3,066.49","3,073.60","3,054.97","3,065.33"
8/23/19,"3,128.23","3,110.35","3,110.35","3,110.35"
8/22/19,"3,126.79","3,127.74","3,127.74","3,127.74"
8/21/19,"3,128.68","3,122.57","3,122.57","3,122.57"
8/20/19,"3,124.04","3,141.58","3,122.65","3,135.95"
8/19/19,"3,114.13","3,137.52","3,114.13","3,128.45"
8/16/19,"3,109.16","3,115.03","3,115.03","3,115.03"
8/15/19,"3,095.85","3,126.09","3,084.08","3,126.09"
8/14/19,"3,170.85","3,174.73","3,136.84","3,147.60"
8/13/19,"3,143.21","3,146.73","3,146.73","3,146.73"
8/8/19,"3,170.54","3,184.47","3,159.45","3,168.94"
8/7/19,"3,171.57","3,184.69","3,184.69","3,184.69"
8/6/19,"3,160.26","3,170.47","3,170.47","3,170.47"
8/5/19,"3,244.60","3,194.51","3,194.51","3,194.51"
8/2/19,"3,271.40","3,261.11","3,261.11","3,261.11"
8/1/19,"3,282.79","3,311.26","3,280.57","3,291.75"
7/31/19,"3,359.92","3,360.19","3,299.89","3,300.75"
7/30/19,"3,342.57","3,355.88","3,341.80","3,350.54"
7/29/19,"3,362.17","3,362.71","3,333.38","3,346.39"
7/26/19,"3,363.56","3,365.35","3,349.07","3,363.76"
7/25/19,"3,373.73","3,381.26","3,381.26","3,381.26"
7/24/19,"3,378.36","3,368.44","3,368.44","3,368.44"
7/23/19,"3,360.18","3,374.00","3,359.25","3,373.13"
7/22/19,"3,369.76","3,369.76","3,348.78","3,357.22"
7/19/19,"3,368.39","3,377.96","3,377.96","3,377.96"
7/18/19,"3,349.73","3,361.05","3,361.05","3,361.05"
7/17/19,"3,354.83","3,364.87","3,349.87","3,364.87"
7/16/19,"3,349.22","3,360.03","3,360.03","3,360.03"
7/15/19,"3,355.15","3,359.32","3,337.67","3,347.95"
7/12/19,"3,354.78","3,363.59","3,343.56","3,357.34"
7/11/19,"3,353.81","3,372.49","3,349.63","3,350.45"
7/10/19,"3,339.46","3,340.42","3,340.42","3,340.42"
7/9/19,"3,337.96","3,329.46","3,329.46","3,329.46"
7/8/19,"3,356.05","3,356.05","3,319.19","3,334.23"
7/5/19,"3,376.93","3,380.68","3,353.32","3,366.81"
7/4/19,"3,370.27","3,381.73","3,366.90","3,372.25"
7/3/19,"3,365.35","3,373.55","3,352.56","3,367.80"
7/2/19,"3,373.72","3,374.15","3,347.92","3,370.80"
7/1/19,"3,339.58","3,376.55","3,337.31","3,372.26"
6/28/19,"3,336.08","3,321.61","3,321.61","3,321.61"
6/27/19,"3,302.05","3,334.21","3,299.79","3,328.60"
6/26/19,"3,298.35","3,308.66","3,273.27","3,301.25"
6/25/19,"3,317.00","3,321.09","3,301.39","3,304.27"
6/24/19,"3,308.71","3,315.25","3,303.01","3,311.53"
6/21/19,"3,314.28","3,321.40","3,305.05","3,321.40"
6/20/19,"3,292.97","3,320.80","3,290.52","3,314.51"
6/19/19,"3,275.43","3,288.17","3,288.17","3,288.17"
6/18/19,"3,212.54","3,238.73","3,238.73","3,238.73"
6/17/19,"3,210.25","3,207.99","3,207.99","3,207.99"
6/14/19,"3,214.68","3,223.64","3,209.93","3,222.63"
6/13/19,"3,203.18","3,220.66","3,185.67","3,220.66"
6/12/19,"3,209.26","3,207.74","3,207.74","3,207.74"
6/11/19,"3,193.30","3,209.58","3,209.58","3,209.58"
6/10/19,"3,174.88","3,199.53","3,171.90","3,188.11"
6/7/19,"3,145.93","3,166.29","3,140.68","3,166.29"
6/6/19,"3,144.43","3,146.18","3,146.18","3,146.18"
6/4/19,"3,129.76","3,142.37","3,125.38","3,142.37"
6/3/19,"3,111.51","3,124.28","3,104.03","3,123.46"
5/31/19,"3,114.55","3,130.58","3,110.51","3,117.76"
5/30/19,"3,147.77","3,159.27","3,133.60","3,143.00"
5/29/19,"3,151.89","3,163.28","3,163.28","3,163.28"
5/28/19,"3,171.14","3,171.38","3,156.95","3,165.32"
5/27/19,"3,168.47","3,172.80","3,157.87","3,170.77"
5/24/19,"3,152.08","3,172.72","3,149.97","3,169.89"
5/23/19,"3,172.46","3,173.48","3,151.63","3,160.72"
5/22/19,"3,179.44","3,183.14","3,183.14","3,183.14"
5/21/19,"3,198.73","3,205.14","3,177.12","3,183.26"
5/17/19,"3,231.45","3,231.91","3,203.81","3,205.46"
5/16/19,"3,212.64","3,233.66","3,202.67","3,230.26"
5/15/19,"3,218.51","3,225.79","3,211.90","3,218.77"
5/14/19,"3,205.50","3,227.40","3,198.22","3,223.71"
5/13/19,"3,258.94","3,261.99","3,226.22","3,234.28"
5/10/19,"3,281.02","3,296.01","3,262.85","3,273.50"
5/9/19,"3,263.41","3,278.14","3,253.88","3,269.70"
5/8/19,"3,286.32","3,290.03","3,275.78","3,283.84"
5/7/19,"3,299.96","3,323.05","3,292.38","3,312.52"
5/6/19,"3,329.32","3,329.32","3,270.22","3,290.62"
5/3/19,"3,384.38","3,397.18","3,371.31","3,392.29"
5/2/19,"3,389.52","3,395.40","3,376.09","3,393.33"
4/30/19,"3,411.85","3,412.47","3,387.46","3,400.20"
4/29/19,"3,368.66","3,415.18","3,365.05","3,407.02"
4/26/19,"3,344.14","3,356.95","3,336.92","3,356.95"
4/25/19,"3,349.35","3,361.25","3,347.16","3,350.28"
4/24/19,"3,359.13","3,362.43","3,350.83","3,362.43"
4/23/19,"3,353.72","3,358.11","3,345.59","3,353.47"
4/22/19,"3,358.54","3,359.88","3,349.86","3,357.70"
4/18/19,"3,352.36","3,356.82","3,336.48","3,347.58"
4/17/19,"3,334.84","3,353.08","3,333.88","3,348.64"
4/16/19,"3,326.78","3,335.66","3,325.84","3,332.04"
4/15/19,"3,341.75","3,344.17","3,321.06","3,325.86"
4/12/19,"3,330.64","3,333.38","3,318.99","3,331.98"
4/11/19,"3,330.51","3,348.04","3,324.73","3,330.82"
4/10/19,"3,317.58","3,333.18","3,316.92","3,327.65"
4/9/19,"3,317.65","3,329.67","3,313.04","3,325.60"
4/8/19,"3,326.35","3,327.66","3,309.17","3,315.42"
