Date,Open,High,Low,Close
10/14/20,"5,923.92","5,933.83","5,913.01","5,925.30"
10/13/20,"5,938.61","5,946.07","5,920.77","5,923.23"
10/12/20,"5,935.40","5,954.47","5,910.73","5,937.05"
10/9/20,"5,943.71","5,943.71","5,908.52","5,931.61"
10/8/20,"5,888.45","5,942.66","5,825.48","5,942.66"
10/7/20,"5,904.91","5,904.91","5,845.68","5,867.88"
10/6/20,"5,938.41","5,949.67","5,850.85","5,910.64"
10/5/20,"6,005.58","6,010.76","5,938.95","5,938.95"
10/2/20,"5,942.15","5,999.40","5,924.86","5,999.40"
10/1/20,"5,881.90","5,944.87","5,857.38","5,944.87"
9/30/20,"5,863.50","5,878.53","5,849.50","5,864.23"
9/29/20,"5,878.28","5,878.32","5,841.60","5,841.60"
9/28/20,"5,870.52","5,872.19","5,846.23","5,861.39"
9/25/20,"5,842.81","5,880.18","5,829.66","5,838.66"
9/24/20,"5,888.20","5,888.20","5,845.80","5,845.80"
9/23/20,"5,900.88","5,903.58","5,876.78","5,892.72"
9/22/20,"5,893.19","5,894.28","5,837.03","5,894.28"
9/21/20,"5,913.60","5,925.31","5,879.76","5,909.32"
9/18/20,"5,945.25","5,952.10","5,886.37","5,908.90"
9/17/20,"5,946.05","5,946.05","5,886.33","5,943.52"
9/16/20,"5,996.99","5,996.99","5,943.92","5,946.62"
9/15/20,"5,989.44","6,018.21","5,947.85","6,018.21"
9/14/20,"5,954.23","5,997.14","5,934.47","5,997.14"
9/11/20,"5,906.94","5,967.96","5,888.36","5,967.96"
9/10/20,"5,955.55","5,973.59","5,902.39","5,902.39"
9/9/20,"6,000.16","6,000.16","5,932.84","5,932.84"
9/8/20,"5,917.54","6,034.03","5,908.47","6,034.03"
9/7/20,"5,787.70","5,935.85","5,772.01","5,935.85"
9/4/20,"5,750.16","5,785.09","5,695.78","5,785.09"
9/3/20,"5,751.14","5,775.97","5,723.46","5,772.86"
9/2/20,"5,820.70","5,820.70","5,703.59","5,738.39"
9/1/20,"5,922.06","5,946.22","5,799.24","5,799.24"
8/28/20,"5,917.71","5,931.39","5,872.26","5,884.18"
8/27/20,"5,930.04","5,950.53","5,919.74","5,921.55"
8/26/20,"5,935.83","5,935.83","5,895.70","5,931.33"
8/25/20,"5,934.26","5,962.89","5,893.14","5,953.44"
8/24/20,"5,997.55","5,997.55","5,925.80","5,943.58"
8/20/20,"6,058.35","6,064.09","5,962.64","6,005.40"
8/19/20,"6,167.13","6,167.13","6,042.12","6,042.12"
8/18/20,"6,098.08","6,156.45","6,058.98","6,156.45"
8/17/20,"6,081.11","6,081.11","6,012.14","6,068.78"
8/14/20,"6,069.67","6,076.91","6,014.78","6,076.91"
8/13/20,"6,015.26","6,097.78","6,010.60","6,097.78"
8/12/20,"5,980.49","5,995.00","5,966.97","5,995.00"
8/11/20,"5,934.91","5,984.35","5,913.59","5,953.94"
8/10/20,"5,853.12","5,930.92","5,832.60","5,930.92"
8/7/20,"5,906.87","5,906.87","5,834.86","5,846.02"
8/6/20,"5,860.36","5,902.58","5,819.37","5,902.58"
8/5/20,"5,812.22","5,888.85","5,803.58","5,833.58"
8/4/20,"5,691.74","5,802.49","5,691.74","5,775.50"
8/3/20,"5,816.23","5,816.23","5,695.53","5,715.92"
7/30/20,"5,968.13","5,968.13","5,928.45","5,928.45"
7/29/20,"5,923.10","5,966.27","5,870.83","5,966.27"
7/28/20,"5,849.83","5,939.60","5,799.11","5,927.11"
7/27/20,"5,985.24","5,985.24","5,858.28","5,860.94"
7/24/20,"6,002.20","6,024.65","5,968.72","6,003.26"
7/23/20,"6,076.90","6,076.90","5,915.83","6,029.01"
7/22/20,"6,138.38","6,149.20","6,064.26","6,064.26"
7/21/20,"6,114.09","6,152.06","6,095.74","6,136.31"
7/20/20,"6,112.58","6,150.70","6,070.19","6,150.70"
7/17/20,"6,116.20","6,141.23","6,032.30","6,088.75"
7/16/20,"6,034.76","6,147.66","6,034.76","6,147.66"
7/15/20,"6,166.32","6,166.32","6,010.88","6,016.51"
7/14/20,"6,158.40","6,178.68","6,135.29","6,172.81"
7/13/20,"6,187.78","6,187.78","6,151.11","6,172.57"
7/10/20,"6,157.47","6,197.38","6,098.53","6,197.38"
7/9/20,"6,282.43","6,282.43","6,192.58","6,192.58"
7/8/20,"6,265.43","6,287.74","6,227.74","6,285.50"
7/7/20,"6,349.12","6,349.61","6,267.40","6,267.40"
7/6/20,"6,378.29","6,381.06","6,299.98","6,328.41"
7/3/20,"6,383.37","6,398.79","6,322.92","6,372.66"
7/2/20,"6,211.51","6,382.60","6,183.03","6,364.08"
7/1/20,"6,223.54","6,223.54","6,139.44","6,209.71"
6/30/20,"6,134.49","6,207.72","6,131.22","6,207.72"
6/29/20,"6,125.57","6,125.57","6,040.43","6,105.18"
6/26/20,"6,137.61","6,191.84","6,092.01","6,191.84"
6/25/20,"6,156.79","6,162.22","6,109.22","6,118.26"
6/24/20,"6,304.33","6,306.21","6,188.83","6,188.83"
6/23/20,"6,324.52","6,324.52","6,258.37","6,297.78"
6/22/20,"6,316.20","6,347.43","6,249.47","6,347.43"
6/19/20,"6,293.18","6,375.03","6,260.18","6,315.07"
6/18/20,"6,258.88","6,348.45","6,205.25","6,348.45"
6/17/20,"6,348.88","6,352.90","6,278.02","6,282.01"
6/16/20,"6,226.96","6,316.23","6,197.29","6,281.75"
6/15/20,"6,340.32","6,340.32","6,163.82","6,163.82"
6/11/20,"6,398.19","6,476.24","6,263.20","6,476.24"
6/10/20,"6,551.32","6,551.32","6,349.20","6,439.37"
6/9/20,"6,527.36","6,583.84","6,438.97","6,583.84"
6/8/20,"6,487.76","6,551.26","6,430.72","6,514.00"
6/5/20,"6,452.64","6,465.13","6,299.83","6,465.13"
6/4/20,"6,231.56","6,517.49","6,231.56","6,517.49"
6/3/20,"6,064.67","6,245.65","6,062.05","6,245.65"
6/2/20,"5,933.43","6,043.09","5,930.05","6,025.17"
6/1/20,"5,791.32","5,931.65","5,750.00","5,930.17"
5/29/20,"5,600.72","5,838.84","5,600.72","5,838.84"
5/28/20,"5,533.22","5,574.22","5,492.09","5,570.22"
5/27/20,"5,499.97","5,523.78","5,423.78","5,523.78"
5/26/20,"5,526.99","5,533.65","5,396.13","5,496.83"
5/22/20,"5,600.96","5,600.96","5,535.65","5,539.19"
5/21/20,"5,582.27","5,613.90","5,557.08","5,604.49"
5/20/20,"5,568.40","5,581.96","5,518.52","5,581.96"
5/19/20,"5,543.59","5,571.40","5,537.02","5,555.85"
5/18/20,"5,557.99","5,557.99","5,466.88","5,479.35"
5/15/20,"5,659.12","5,664.25","5,541.95","5,541.95"
5/14/20,"5,612.97","5,654.70","5,556.81","5,654.70"
5/13/20,"5,656.19","5,661.18","5,607.77","5,626.25"
5/12/20,"5,667.42","5,668.36","5,633.82","5,651.67"
5/11/20,"5,641.53","5,681.68","5,627.19","5,667.93"
5/8/20,"5,674.47","5,696.31","5,621.94","5,621.94"
5/7/20,"5,661.95","5,670.34","5,599.82","5,653.16"
5/6/20,"5,689.78","5,702.58","5,594.81","5,639.27"
5/5/20,"5,610.00","5,703.96","5,603.40","5,671.67"
5/4/20,"5,601.39","5,601.39","5,502.05","5,572.09"
4/30/20,"5,695.13","5,716.88","5,654.96","5,700.71"
4/29/20,"5,589.27","5,656.01","5,556.23","5,643.97"
4/28/20,"5,470.83","5,574.98","5,466.47","5,574.98"
4/27/20,"5,493.21","5,493.21","5,390.97","5,450.45"
4/24/20,"5,622.76","5,622.76","5,464.98","5,464.98"
4/23/20,"5,631.84","5,672.08","5,599.55","5,599.55"
4/22/20,"5,517.67","5,577.91","5,461.94","5,573.75"
4/21/20,"5,704.30","5,704.30","5,571.08","5,592.25"
4/20/20,"5,813.93","5,816.90","5,704.20","5,733.65"
4/17/20,"5,704.40","5,789.97","5,694.94","5,789.97"
4/16/20,"5,828.76","5,828.76","5,525.60","5,525.60"
4/15/20,"5,824.76","5,946.05","5,807.68","5,946.05"
4/14/20,"5,657.76","5,780.88","5,640.85","5,780.88"
4/13/20,"5,551.96","5,610.98","5,521.49","5,610.98"
4/8/20,"5,593.71","5,593.71","5,498.54","5,510.83"
4/7/20,"5,694.68","5,713.63","5,597.98","5,650.01"
4/6/20,"5,380.51","5,570.81","5,345.94","5,570.81"
4/3/20,"5,370.85","5,372.70","5,315.40","5,346.97"
4/2/20,"5,280.13","5,342.31","5,247.57","5,342.31"
4/1/20,"5,321.79","5,408.52","5,290.85","5,408.52"
3/31/20,"5,227.37","5,340.09","5,226.27","5,321.23"
3/30/20,"5,234.99","5,234.99","4,984.79","5,131.16"
3/27/20,"5,493.58","5,641.94","5,266.62","5,266.62"
3/26/20,"5,128.27","5,401.58","5,076.26","5,401.58"
3/25/20,"5,006.76","5,073.58","4,964.00","5,027.76"
3/24/20,"4,817.06","4,864.86","4,771.78","4,774.27"
3/20/20,"4,761.89","4,936.20","4,677.66","4,778.76"
3/19/20,"4,673.58","4,751.72","4,039.15","4,623.42"
3/16/20,"5,506.96","5,533.17","5,335.37","5,335.37"
3/13/20,"5,793.94","5,878.40","5,097.90","5,793.94"
3/12/20,"6,235.85","6,235.85","5,697.13","5,736.27"
3/11/20,"6,384.28","6,495.71","6,336.68","6,353.26"
3/10/20,"6,165.82","6,387.53","6,103.75","6,318.38"
3/9/20,"6,575.54","6,575.54","6,312.61","6,312.61"
3/6/20,"6,871.14","6,871.14","6,745.32","6,770.38"
3/5/20,"6,899.02","6,941.20","6,872.97","6,884.77"
3/4/20,"6,791.14","6,867.26","6,710.18","6,867.26"
3/3/20,"6,854.90","6,886.11","6,790.54","6,790.54"
3/2/20,"6,759.37","6,866.13","6,700.75","6,749.28"
2/28/20,"6,858.91","6,858.91","6,769.97","6,787.91"
2/27/20,"6,890.02","6,979.57","6,890.02","6,967.84"
2/26/20,"7,101.88","7,101.88","6,879.09","6,909.84"
2/24/20,"7,267.86","7,270.47","7,180.10","7,187.44"
2/21/20,"7,430.57","7,431.03","7,366.80","7,369.78"
2/20/20,"7,426.91","7,472.99","7,413.00","7,413.00"
2/19/20,"7,319.99","7,396.94","7,319.99","7,396.94"
2/18/20,"7,329.03","7,346.00","7,311.50","7,322.89"
2/17/20,"7,305.66","7,348.04","7,292.95","7,326.85"
2/14/20,"7,405.15","7,405.15","7,282.00","7,282.00"
2/13/20,"7,390.01","7,403.12","7,332.91","7,403.12"
2/12/20,"7,435.25","7,440.31","7,383.10","7,383.10"
2/11/20,"7,444.66","7,444.66","7,403.23","7,439.40"
2/10/20,"7,510.84","7,510.84","7,414.01","7,430.86"
2/7/20,"7,447.33","7,507.20","7,429.61","7,507.20"
2/6/20,"7,373.59","7,506.51","7,373.59","7,506.51"
2/5/20,"7,291.44","7,352.85","7,281.42","7,352.85"
2/4/20,"7,172.41","7,276.40","7,158.20","7,226.90"
2/3/20,"7,206.22","7,219.61","7,129.19","7,137.03"
1/31/20,"7,413.17","7,446.26","7,200.79","7,200.79"
1/30/20,"7,466.45","7,484.65","7,392.68","7,392.68"
1/29/20,"7,472.53","7,472.53","7,423.69","7,462.31"
1/28/20,"7,563.12","7,563.12","7,468.70","7,468.70"
1/27/20,"7,616.90","7,624.37","7,580.67","7,587.63"
1/24/20,"7,622.12","7,635.62","7,581.12","7,623.41"
1/23/20,"7,503.64","7,616.35","7,495.60","7,616.35"
1/22/20,"7,469.14","7,478.10","7,425.86","7,468.73"
1/21/20,"7,570.20","7,586.59","7,442.13","7,466.65"
1/20/20,"7,727.45","7,727.45","7,513.95","7,552.60"
1/17/20,"7,691.87","7,722.58","7,648.94","7,722.58"
1/16/20,"7,674.48","7,679.28","7,614.73","7,653.18"
1/15/20,"7,784.14","7,784.14","7,664.40","7,664.40"
1/14/20,"7,761.59","7,793.25","7,684.28","7,793.25"
1/10/20,"7,794.90","7,794.90","7,729.05","7,776.77"
1/9/20,"7,736.63","7,797.64","7,736.63","7,797.64"
1/8/20,"7,762.48","7,767.62","7,721.29","7,736.24"
1/7/20,"7,787.32","7,840.70","7,781.21","7,840.70"
1/6/20,"7,802.86","7,802.86","7,697.89","7,797.87"
1/3/20,"7,737.70","7,890.94","7,737.70","7,839.79"
1/2/20,"7,721.26","7,742.53","7,643.98","7,742.53"
12/27/19,"7,848.39","7,891.99","7,815.26","7,815.26"
12/26/19,"7,794.53","7,842.28","7,772.97","7,842.28"
12/23/19,"7,745.96","7,872.60","7,745.26","7,872.60"
12/20/19,"7,643.99","7,773.12","7,469.41","7,773.12"
12/19/19,"7,751.21","7,751.21","7,617.75","7,653.94"
12/18/19,"7,751.29","7,751.29","7,682.94","7,733.67"
12/17/19,"7,708.07","7,730.45","7,631.08","7,730.45"
12/16/19,"7,882.76","7,892.29","7,701.60","7,701.60"
12/13/19,"7,818.40","7,884.17","7,804.98","7,877.63"
12/12/19,"7,744.15","7,787.74","7,720.50","7,741.07"
12/11/19,"7,752.23","7,801.10","7,751.53","7,786.41"
12/10/19,"7,760.17","7,777.45","7,735.61","7,736.18"
12/9/19,"7,825.13","7,838.49","7,779.80","7,779.80"
12/6/19,"7,796.44","7,811.19","7,760.75","7,801.72"
12/5/19,"7,789.74","7,817.97","7,777.07","7,790.91"
12/4/19,"7,848.53","7,848.53","7,772.05","7,815.93"
12/3/19,"7,858.96","7,888.46","7,829.35","7,855.18"
12/2/19,"7,769.26","7,877.19","7,753.76","7,877.19"
11/29/19,"7,754.70","7,773.83","7,712.39","7,738.96"
11/28/19,"7,808.58","7,826.82","7,748.95","7,768.66"
11/27/19,"7,747.43","7,842.52","7,744.03","7,836.89"
11/26/19,"7,760.38","7,817.20","7,707.80","7,707.80"
11/25/19,"7,787.48","7,803.87","7,750.23","7,771.62"
11/22/19,"7,754.51","7,824.59","7,708.09","7,824.59"
11/21/19,"7,882.04","7,882.04","7,744.18","7,818.89"
11/20/19,"7,896.56","7,898.06","7,851.85","7,898.06"
11/19/19,"7,882.26","7,912.14","7,882.26","7,912.14"
11/18/19,"7,925.19","7,925.19","7,859.04","7,880.94"
11/15/19,"7,938.59","7,946.42","7,905.53","7,932.96"
11/14/19,"7,926.07","7,933.71","7,881.24","7,933.71"
11/13/19,"7,988.78","7,988.78","7,914.45","7,947.47"
11/12/19,"8,009.97","8,012.34","7,962.72","8,012.34"
11/11/19,"8,055.24","8,059.58","8,002.77","8,009.38"
11/8/19,"8,044.90","8,065.76","7,989.48","8,065.76"
11/6/19,"8,216.92","8,216.92","8,025.88","8,025.88"
11/5/19,"8,055.88","8,216.68","8,055.56","8,216.68"
11/4/19,"8,002.47","8,059.82","8,002.47","8,059.65"
10/31/19,"8,020.43","8,020.68","7,967.54","7,977.12"
10/30/19,"8,020.77","8,020.77","7,965.77","8,020.06"
10/29/19,"7,947.56","7,991.19","7,928.73","7,991.19"
10/28/19,"7,935.01","7,954.71","7,912.87","7,946.53"
10/25/19,"7,985.52","7,985.52","7,917.16","7,922.50"
10/24/19,"7,927.60","7,968.14","7,914.58","7,950.98"
10/23/19,"7,929.09","7,933.76","7,890.65","7,933.76"
10/22/19,"7,884.99","7,955.24","7,884.02","7,955.24"
10/21/19,"7,874.80","7,891.95","7,849.79","7,891.13"
10/18/19,"7,934.09","7,934.09","7,885.23","7,885.23"
10/17/19,"7,913.55","7,930.55","7,894.58","7,930.55"
10/16/19,"7,838.83","7,915.30","7,814.47","7,915.30"
10/15/19,"7,887.46","7,887.46","7,816.08","7,840.31"
10/14/19,"7,854.04","7,908.34","7,853.92","7,884.29"
10/11/19,"7,766.72","7,874.16","7,749.55","7,849.94"
10/10/19,"7,711.22","7,765.03","7,706.78","7,765.03"
10/9/19,"7,742.46","7,742.46","7,676.47","7,681.25"
10/8/19,"7,706.77","7,792.55","7,691.05","7,756.72"
10/7/19,"7,697.42","7,715.85","7,655.46","7,683.22"
10/4/19,"7,570.43","7,704.60","7,570.43","7,704.60"
10/3/19,"7,587.69","7,587.69","7,514.05","7,545.55"
10/2/19,"7,721.56","7,721.56","7,610.68","7,610.68"
10/1/19,"7,785.24","7,792.58","7,710.55","7,739.86"
9/30/19,"7,825.20","7,825.20","7,775.51","7,779.07"
9/27/19,"7,908.39","7,908.39","7,808.19","7,819.22"
9/26/19,"7,893.67","7,905.74","7,865.10","7,896.48"
9/25/19,"7,890.00","7,896.24","7,790.29","7,896.24"
9/24/19,"7,865.38","7,893.94","7,850.27","7,893.94"
9/23/19,"7,872.12","7,877.44","7,823.13","7,867.51"
9/20/19,"7,902.33","7,906.25","7,864.11","7,871.11"
9/19/19,"7,911.88","7,919.85","7,885.18","7,911.32"
9/18/19,"7,932.69","7,932.69","7,892.95","7,915.29"
9/17/19,"7,969.67","7,969.67","7,910.25","7,932.23"
9/16/19,"7,981.61","7,996.90","7,911.69","7,996.90"
9/13/19,"7,950.16","7,995.13","7,941.53","7,992.32"
9/12/19,"7,947.25","7,960.24","7,937.99","7,944.43"
9/11/19,"7,931.38","7,967.90","7,921.59","7,967.90"
9/10/19,"7,933.22","7,938.33","7,893.74","7,929.48"
9/9/19,"7,952.88","7,961.01","7,927.89","7,960.12"
9/6/19,"7,915.62","7,969.34","7,915.62","7,933.47"
9/5/19,"7,861.83","7,916.96","7,854.16","7,898.19"
9/4/19,"7,838.77","7,852.16","7,794.58","7,840.86"
9/3/19,"7,914.92","7,920.91","7,804.71","7,804.71"
9/2/19,"7,954.15","7,956.68","7,918.53","7,918.53"
8/30/19,"7,918.44","7,986.26","7,903.01","7,979.66"
8/29/19,"7,851.26","7,892.81","7,800.97","7,892.81"
8/28/19,"7,762.58","7,847.50","7,734.42","7,847.50"
8/27/19,"7,832.42","7,832.42","7,723.94","7,747.38"
8/23/19,"7,806.05","7,889.41","7,747.39","7,889.41"
8/22/19,"7,842.09","7,848.83","7,755.42","7,848.83"
8/20/19,"7,917.59","7,917.59","7,845.15","7,886.91"
8/19/19,"7,813.92","7,938.35","7,765.15","7,938.35"
8/16/19,"7,802.56","7,885.94","7,777.07","7,795.98"
8/15/19,"7,719.02","7,828.86","7,624.20","7,828.86"
8/14/19,"7,775.84","7,892.43","7,751.19","7,858.65"
8/13/19,"7,849.43","7,850.87","7,622.27","7,788.45"
8/9/19,"7,918.54","7,941.96","7,854.39","7,854.39"
8/8/19,"7,931.91","7,959.34","7,910.46","7,914.16"
8/7/19,"7,792.31","7,917.39","7,792.31","7,917.39"
8/6/19,"7,832.69","7,832.69","7,720.02","7,766.75"
8/5/19,"8,102.00","8,102.00","7,890.02","7,890.02"
8/2/19,"8,083.32","8,129.93","8,006.55","8,129.93"
8/1/19,"8,035.75","8,098.16","7,975.53","8,098.16"
7/31/19,"8,142.16","8,142.16","8,023.45","8,045.80"
7/30/19,"8,176.60","8,176.60","8,120.72","8,150.46"
7/29/19,"8,190.02","8,205.15","8,116.06","8,188.52"
7/26/19,"8,210.52","8,235.46","8,177.04","8,183.99"
7/25/19,"8,169.92","8,272.18","8,115.44","8,272.18"
7/24/19,"8,217.64","8,243.83","8,161.49","8,161.49"
7/23/19,"8,247.93","8,264.89","8,226.23","8,251.46"
7/22/19,"8,163.00","8,246.83","8,163.00","8,246.83"
7/19/19,"8,280.23","8,311.92","8,264.56","8,270.07"
7/18/19,"8,241.59","8,300.49","8,241.59","8,258.05"
7/17/19,"8,286.86","8,311.68","8,232.10","8,233.48"
7/16/19,"8,354.84","8,419.59","8,263.57","8,263.57"
7/15/19,"8,153.88","8,365.29","8,153.88","8,365.29"
7/12/19,"8,159.63","8,197.52","8,141.82","8,141.82"
7/11/19,"8,098.37","8,154.49","8,083.22","8,154.49"
7/10/19,"8,051.45","8,078.21","8,020.87","8,078.21"
7/9/19,"8,045.12","8,053.62","8,010.69","8,042.04"
7/8/19,"8,108.25","8,108.54","8,051.52","8,051.52"
7/5/19,"8,072.21","8,125.16","8,072.21","8,117.94"
7/4/19,"8,096.28","8,112.84","8,064.92","8,064.92"
7/3/19,"8,100.35","8,122.39","8,092.26","8,092.68"
7/2/19,"8,038.22","8,093.60","8,022.52","8,093.60"
7/1/19,"8,011.47","8,043.71","7,993.66","8,043.71"
6/28/19,"8,032.30","8,042.22","7,951.34","7,999.71"
6/27/19,"8,003.37","8,057.64","8,003.22","8,057.64"
6/26/19,"8,025.04","8,051.59","7,983.14","8,013.57"
6/25/19,"8,074.15","8,100.08","8,034.09","8,034.09"
6/24/19,"8,067.58","8,103.91","8,060.58","8,060.58"
6/21/19,"8,032.86","8,055.47","7,999.02","8,055.47"
6/20/19,"7,984.80","8,022.42","7,952.86","8,022.42"
6/19/19,"7,941.49","8,017.01","7,937.96","8,017.01"
6/18/19,"7,898.44","7,935.14","7,875.50","7,922.04"
6/17/19,"7,908.99","7,991.78","7,908.99","7,908.99"
6/14/19,"8,058.21","8,058.21","7,944.82","7,990.20"
6/13/19,"8,032.22","8,051.76","7,953.28","8,051.76"
6/11/19,"8,045.98","8,108.26","8,030.98","8,030.98"
6/10/19,"7,981.59","8,055.05","7,967.24","8,045.39"
6/7/19,"7,955.80","7,983.98","7,921.80","7,983.98"
6/6/19,"7,980.39","7,980.39","7,937.73","7,959.86"
6/4/19,"8,075.78","8,083.37","7,945.37","7,945.37"
6/3/19,"7,963.33","8,139.74","7,951.87","8,084.88"
5/31/19,"7,872.77","7,970.02","7,872.77","7,970.02"
5/30/19,"7,810.56","7,908.50","7,809.11","7,836.55"
5/29/19,"7,778.48","7,816.38","7,778.48","7,797.75"
5/28/19,"7,728.39","7,784.66","7,702.90","7,761.29"
5/27/19,"7,718.80","7,742.45","7,693.94","7,725.01"
5/24/19,"7,770.63","7,770.63","7,664.52","7,747.09"
5/23/19,"7,807.50","7,821.89","7,764.11","7,804.03"
5/22/19,"7,731.03","7,838.55","7,725.43","7,815.07"
5/21/19,"7,662.48","7,740.88","7,639.59","7,721.56"
5/20/19,"7,586.95","7,660.14","7,533.95","7,660.14"
5/17/19,"7,482.47","7,636.91","7,482.47","7,583.82"
5/16/19,"7,559.95","7,586.12","7,475.16","7,475.16"
5/15/19,"7,671.16","7,711.19","7,576.71","7,576.71"
5/14/19,"7,718.31","7,718.31","7,577.72","7,646.66"
5/10/19,"7,755.94","7,841.65","7,719.43","7,742.20"
5/9/19,"7,857.75","7,864.02","7,755.62","7,755.62"
5/8/19,"7,902.64","7,926.69","7,754.95","7,926.69"
5/7/19,"7,871.51","7,922.05","7,861.34","7,910.63"
5/6/19,"7,972.86","7,974.36","7,851.16","7,862.30"
5/3/19,"8,004.27","8,077.51","7,967.98","7,967.98"
5/2/19,"7,952.52","8,040.78","7,946.79","8,001.57"
4/30/19,"7,891.57","7,952.72","7,888.87","7,952.72"
4/29/19,"7,861.22","7,897.02","7,846.33","7,897.02"
4/26/19,"7,892.90","7,899.57","7,839.52","7,868.28"
4/25/19,"7,848.45","7,894.45","7,831.62","7,894.45"
4/24/19,"7,799.06","7,846.99","7,799.06","7,846.99"
4/23/19,"7,827.03","7,834.78","7,769.72","7,818.93"
4/22/19,"7,840.23","7,858.84","7,818.04","7,832.43"
4/17/19,"7,832.71","7,860.74","7,823.86","7,835.15"
4/16/19,"7,800.06","7,859.72","7,799.13","7,826.46"
4/15/19,"7,887.78","7,914.75","7,787.98","7,787.98"
4/12/19,"7,970.96","7,979.53","7,880.82","7,880.82"
4/11/19,"7,990.71","7,999.52","7,955.80","7,955.80"
4/10/19,"7,976.44","8,008.53","7,953.14","8,008.53"
4/8/19,"7,879.47","7,955.27","7,879.47","7,915.63"
4/5/19,"7,866.41","7,886.63","7,866.41","7,873.18"
4/4/19,"7,892.62","7,897.61","7,835.74","7,854.13"
4/3/19,"7,880.48","7,895.06","7,860.51","7,895.06"
4/2/19,"7,854.35","7,893.50","7,854.35","7,879.21"
4/1/19,"7,923.16","7,923.83","7,809.61","7,840.31"
3/29/19,"7,891.09","7,920.93","7,887.47","7,920.93"
3/28/19,"7,897.72","7,898.47","7,856.09","7,876.40"
3/27/19,"7,915.91","7,915.91","7,840.64","7,861.05"
3/26/19,"7,875.30","7,910.69","7,869.43","7,907.03"
3/25/19,"7,994.34","7,994.34","7,808.32","7,863.02"
3/22/19,"7,956.67","8,032.40","7,951.06","8,013.42"
3/21/19,"7,875.78","7,954.72","7,869.31","7,954.72"
3/20/19,"7,848.16","7,875.62","7,823.60","7,858.20"
3/19/19,"7,863.70","7,878.80","7,843.41","7,843.41"
3/18/19,"7,794.58","7,873.02","7,760.51","7,873.02"
3/15/19,"7,748.07","7,798.28","7,701.74","7,798.28"
3/14/19,"7,741.78","7,763.97","7,718.77","7,750.42"
3/13/19,"7,725.62","7,766.15","7,724.79","7,766.15"
3/12/19,"7,728.22","7,773.61","7,728.22","7,747.54"
3/11/19,"7,815.28","7,823.80","7,708.72","7,708.72"
