Date,Forecasted VaR
2021-12-31,1.87547
2021-12-30,1.87561
2021-12-29,1.87574
2021-12-28,1.87586
2021-12-27,1.87599
2021-12-24,1.87612
2021-12-23,1.87625
2021-12-22,1.87637
2021-12-21,1.87649
2021-12-20,1.87662
2021-12-17,1.87674
2021-12-16,1.87686
2021-12-15,1.87698
2021-12-14,1.8771
2021-12-13,1.88543
2021-12-10,1.90749
2021-12-09,1.92936
2021-12-08,1.95106
2021-12-07,1.9714
2021-12-06,1.97278
2021-12-02,1.97415
2021-12-01,1.97551
2021-11-30,1.97686
2021-11-29,1.9782
2021-11-26,1.97953
2021-11-25,1.98085
2021-11-24,1.98216
2021-11-23,1.98346
2021-11-22,1.98474
2021-11-19,1.98564
2021-11-18,1.98606
2021-11-17,1.98648
2021-11-16,1.98689
2021-11-15,1.98731
2021-11-12,1.98771
2021-11-11,1.98812
2021-11-10,1.98852
2021-11-09,1.98892
2021-11-08,1.98931
2021-11-05,1.98971
2021-11-03,1.99009
2021-11-02,1.99048
2021-11-01,1.99086
2021-10-29,1.99124
2021-10-28,1.99162
2021-10-27,1.99199
2021-10-26,1.99236
2021-10-25,1.99273
2021-10-22,1.9931
2021-10-21,1.99346
2021-10-20,1.99382
2021-10-18,1.99417
2021-10-15,1.99453
2021-10-14,1.99488
2021-10-13,1.99522
2021-10-12,1.99557
2021-10-11,1.99591
2021-10-08,1.99625
2021-10-07,1.99659
2021-10-06,1.99692
2021-10-05,1.99725
2021-10-04,1.99758
2021-10-01,1.99791
2021-09-30,1.99823
2021-09-29,1.99855
2021-09-28,1.99887
2021-09-27,1.99919
2021-09-24,1.9995
2021-09-23,1.99981
2021-09-22,2.00012
2021-09-21,2.00042
2021-09-20,2.00073
2021-09-17,2.00103
2021-09-15,2.00133
2021-09-14,2.00162
2021-09-13,2.00191
2021-09-10,2.00221
2021-09-09,2.0025
2021-09-08,2.00278
2021-09-07,2.00307
2021-09-06,2.00335
2021-09-03,2.00363
2021-09-02,2.00391
2021-09-01,2.00418
2021-08-30,2.00445
2021-08-27,2.00473
2021-08-26,2.00499
2021-08-25,2.00526
2021-08-24,1.89497
2021-08-23,1.90695
2021-08-20,1.91883
2021-08-19,1.93061
2021-08-18,1.94231
2021-08-17,1.9539
2021-08-16,1.96541
2021-08-13,1.97168
2021-08-12,1.97242
2021-08-11,1.97316
2021-08-09,1.97389
2021-08-06,1.97462
2021-08-05,1.97534
2021-08-04,1.97606
2021-08-03,1.97677
2021-08-02,1.97747
2021-07-30,1.97817
2021-07-29,1.97887
2021-07-28,1.97956
2021-07-27,1.98024
2021-07-26,1.98091
2021-07-23,1.98159
2021-07-22,1.98225
2021-07-21,1.98291
2021-07-19,1.98357
2021-07-16,1.98422
2021-07-15,1.98486
2021-07-14,2.01508
2021-07-13,2.01597
2021-07-12,2.01684
2021-07-09,2.01771
2021-07-08,2.01858
2021-07-07,2.01943
2021-07-06,2.02028
2021-07-05,2.02112
2021-07-02,2.02196
2021-07-01,2.02279
2021-06-30,2.02361
2021-06-29,2.02443
2021-06-28,2.06713
2021-06-25,2.06885
2021-06-24,2.07057
2021-06-23,2.07226
2021-06-22,2.07395
2021-06-21,2.07562
2021-06-18,2.07728
2021-06-17,2.07892
2021-06-16,2.08055
2021-06-15,2.08217
2021-06-14,2.40864
2021-06-11,2.41378
2021-06-10,2.41887
2021-06-09,2.42392
2021-06-08,2.42893
2021-06-04,2.43389
2021-06-03,2.43882
2021-06-02,2.44371
2021-06-01,2.44857
2021-05-31,2.4762
2021-05-28,2.47653
2021-05-27,2.47685
2021-05-25,2.47717
2021-05-24,2.47749
2021-05-21,2.47781
2021-05-20,2.47812
2021-05-19,2.47843
2021-05-18,2.47874
2021-05-17,2.47905
2021-05-12,2.47935
2021-05-11,2.47965
2021-05-10,2.47995
2021-05-07,2.48025
2021-05-06,2.48054
2021-05-05,2.48083
2021-05-04,2.48112
2021-05-03,2.48141
2021-04-30,2.4817
2021-04-28,2.48198
2021-04-27,2.48226
2021-04-26,2.48254
2021-04-23,2.48281
2021-04-22,2.48309
2021-04-21,2.48336
2021-04-20,2.48363
2021-04-19,2.48389
2021-04-16,2.48416
2021-04-15,2.48442
2021-04-14,2.48468
2021-04-13,2.48494
2021-04-12,2.4852
2021-04-09,2.48545
2021-04-08,2.4857
2021-04-07,2.48595
2021-04-06,2.4862
2021-04-05,2.48645
2021-04-02,2.48669
2021-04-01,2.48694
2021-03-31,2.48717
2021-03-30,2.48741
2021-03-29,2.48765
2021-03-26,2.48788
2021-03-25,2.48811
2021-03-24,2.48834
2021-03-23,2.48857
2021-03-22,2.48879
2021-03-19,2.48902
2021-03-18,2.48924
