Date,Volatility
2021-12-31,1.975166182585274
2021-12-30,2.0945293075554954
2021-12-29,2.1806378637559996
2021-12-28,2.3196937972037954
2021-12-27,2.0571506553538486
2021-12-24,2.222188143514312
2021-12-23,2.0223557801507583
2021-12-22,2.058145350366808
2021-12-21,2.1718988397996983
2021-12-20,2.260251586452131
2021-12-17,1.9875845511817887
2021-12-16,2.095902453858062
2021-12-15,2.2611320613201555
2021-12-14,2.117867886819302
2021-12-13,2.2442735243647687
2021-12-10,2.1610985132107485
2021-12-09,2.212957349649217
2021-12-08,2.3368243674742426
2021-12-07,2.257699874826824
2021-12-06,1.8372696548423175
2021-12-02,1.9514927679417988
2021-12-01,1.5058042187199916
2021-11-30,1.5283806583598405
2021-11-29,1.5727763447935466
2021-11-26,1.5657680739826971
2021-11-25,1.5660861990076735
2021-11-24,1.6226060354484049
2021-11-23,1.650638236966538
2021-11-22,1.7192340100757824
2021-11-19,1.797308314806218
2021-11-18,1.8829120158266994
2021-11-17,1.9671764280567028
2021-11-16,2.080478411850642
2021-11-15,2.1090068664623374
2021-11-12,2.0290858839082033
2021-11-11,2.1436143511666144
2021-11-10,2.2999854359080874
2021-11-09,2.2955571510676562
2021-11-08,2.451962658905709
2021-11-05,2.62254619798832
2021-11-03,2.694744350295606
2021-11-02,2.9595407130019664
2021-11-01,1.9521174162155845
2021-10-29,2.0760745521024973
2021-10-28,1.7870397981427117
2021-10-27,1.8782491989942278
2021-10-26,1.9495524478666264
2021-10-25,2.042626112555739
2021-10-22,2.1860734407442846
2021-10-21,2.021980432648662
2021-10-20,2.1565160851665786
2021-10-18,2.227193194021758
2021-10-15,2.33089854807311
2021-10-14,2.444029696650833
2021-10-13,2.3443518430318786
2021-10-12,2.324563287970713
2021-10-11,2.423645727920632
2021-10-08,2.521913171940039
2021-10-07,2.810492375281167
2021-10-06,2.0073290537835704
2021-10-05,2.0180288667630775
2021-10-04,2.1552454822727887
2021-10-01,2.031349634586668
2021-09-30,1.977071940308968
2021-09-29,2.127797240164695
2021-09-28,1.9912617572054285
2021-09-27,2.1171154517572215
2021-09-24,2.1914662846460415
2021-09-23,2.1901671412823327
2021-09-22,2.290759556914796
2021-09-21,2.509306314481319
2021-09-20,2.1126307121958092
2021-09-17,2.1582650192583968
2021-09-15,2.336516757274873
2021-09-14,2.2020102121448923
2021-09-13,2.2624862084846535
2021-09-10,2.4433576550156766
2021-09-09,2.1898097457395935
2021-09-08,2.078423084983967
2021-09-07,2.2253146238244956
2021-09-06,2.30879858276292
2021-09-03,2.4180263401392557
2021-09-02,2.6058922557008257
2021-09-01,2.589510531818945
2021-08-30,2.652624950397914
2021-08-27,2.844932870857699
2021-08-26,2.782813068652213
2021-08-25,2.85018150230531
2021-08-24,1.8678724081750944
2021-08-23,1.9436835877503125
2021-08-20,2.0648223901224276
2021-08-19,1.9722601637647164
2021-08-18,2.171169706544422
2021-08-17,1.6086347530798182
2021-08-16,1.6676831170298536
2021-08-13,1.7282288100079517
2021-08-12,1.8109970756485272
2021-08-11,1.8202368809899632
2021-08-09,1.8520477040293366
2021-08-06,1.883289157825252
2021-08-05,1.9804669040686076
2021-08-04,1.9582671217556784
2021-08-03,1.956177320587001
2021-08-02,2.1378072545424054
2021-07-30,1.6738044340836782
2021-07-29,1.7335338995091965
2021-07-28,1.8038388898289848
2021-07-27,1.9161108683881776
2021-07-26,1.79213098500825
2021-07-23,1.8741150908280164
2021-07-22,1.7783066022647624
2021-07-21,1.8497229438195253
2021-07-19,1.936800970929353
2021-07-16,2.064275357005704
2021-07-15,2.106797260845756
2021-07-14,2.1586469461496876
2021-07-13,2.2328145525507908
2021-07-12,2.267721167055847
2021-07-09,2.316097113162571
2021-07-08,1.7130184131436663
2021-07-07,1.796173245191997
2021-07-06,1.897020233911982
2021-07-05,2.0049214096689654
2021-07-02,2.1062577933609066
2021-07-01,2.283941655270586
2021-06-30,2.050206074860012
2021-06-29,2.210356167907526
2021-06-28,2.010632877000916
2021-06-25,2.132429562941487
2021-06-24,2.159283015203747
2021-06-23,2.137625314462396
2021-06-22,2.293489271268685
2021-06-21,2.084382753022922
2021-06-18,1.7186628855342898
2021-06-17,1.6888121764650836
2021-06-16,1.7398613096991173
2021-06-15,1.8294677191684932
2021-06-14,1.855119794830012
2021-06-11,1.911215409269504
2021-06-10,2.0136365414706074
2021-06-09,2.065805923476089
2021-06-08,2.093820322374246
2021-06-04,1.9954430616064736
2021-06-03,2.049397262851338
2021-06-02,1.966763612306783
2021-06-01,2.0963062288057426
2021-05-31,2.0212965118767134
2021-05-28,2.180115263364467
2021-05-27,1.9573348197161544
2021-05-25,2.015097010271878
2021-05-24,2.025886027503721
2021-05-21,1.8395284533043066
2021-05-20,1.8950459837735782
2021-05-19,1.7954147845715955
2021-05-18,1.7809331548073295
2021-05-17,1.8612913167898635
2021-05-12,1.92846873223498
2021-05-11,1.957539844188274
2021-05-10,2.052192709410001
2021-05-07,2.0455710389260764
2021-05-06,2.1849343236695047
2021-05-05,2.074972696369357
